t_minus_t0_M,NRHybSur3dq8_CCE_delta_h20_real_over_nu,NRHybSur3dq8_CCE_delta_h20_imag_over_nu,NRHybSur3dq8_CCE_perturbative_delta_h20_real_over_nu,NRHybSur3dq8_CCE_perturbative_delta_h20_imag_over_nu,SEOBNRv5EHM_delta_h20_real_over_nu,SEOBNRv5EHM_delta_h20_imag_over_nu,NRHybSur3dq8_CCE_delta_h30_real_over_nu,NRHybSur3dq8_CCE_delta_h30_imag_over_nu,SEOBNRv5EHM_delta_h30_real_over_nu,SEOBNRv5EHM_delta_h30_imag_over_nu
53047.0,0.00010350720606654414,0.0,0.00010346693756537842,8.885109090113655e-30,0.00010345339490429291,1.228735488034278e-30,0.0,5.794471266525414e-09,-4.4373425918681914e-30,5.552086281542502e-09
53740.0,0.0001048863397921109,0.0,0.00010484479680400352,4.231987822118671e-30,0.00010483107215766903,4.860910146520839e-31,0.0,5.87238567810443e-09,-6.656013887802287e-30,5.626738445673579e-09
53931.0,0.00010526654776337648,0.0,0.00010522467484514783,6.068630966295004e-30,0.00010521089973725511,4.214518330713085e-31,0.0,5.893889844120176e-09,-5.32481111024183e-30,5.647318662415681e-09
54620.0,0.00010663840568922184,0.0,0.00010659545690972005,-4.369022988410542e-31,0.00010658149939015172,5.335840833660565e-31,0.0,5.971515426792843e-09,2.2186712959340957e-30,5.72158498205519e-09
54815.0,0.00010702679902216086,0.0,0.0001069835384101427,-4.68210138889804e-31,0.0001069695290398932,7.2874142389101e-31,0.0,5.993489298849355e-09,-3.106139814307734e-30,5.742614313871357e-09
55520.0,0.00010843166099717971,0.0,0.00010838705922767057,1.9091169340806722e-30,0.00010837286260834735,9.927559861411504e-31,0.0,6.0729148602522496e-09,-6.212279628615468e-30,5.8186992680416545e-09
55699.0,0.00010878844095272208,0.0,0.00010874352818662294,1.896915203623669e-30,0.00010872928408002602,5.626911469844215e-31,0.0,6.093073548734196e-09,1.3312027775604574e-30,5.838031133364953e-09
56420.0,0.00011022525893857288,0.0,0.00011017982874786744,1.0462801361269029e-30,0.00011016539415266405,2.5548229569848457e-31,0.0,6.17427094850717e-09,-3.106139814307734e-30,5.9159446303068094e-09
56584.0,0.00011055197159529403,0.0,0.00011050663701745287,5.104874094117001e-30,0.00011049215920511415,1.8608883625450158e-31,0.0,6.1927555142270626e-09,-3.106139814307734e-30,5.933674239577271e-09
57320.0,0.00011201787986300457,0.0,0.00011197376648325024,3.527222018999976e-30,0.00011195909547850451,-2.575237101484126e-31,0.0,6.275828795745646e-09,2.2186712959340957e-30,6.0132640794439915e-09
57468.0,0.00011231268385188258,0.0,0.00011226888163920785,1.5207868234232815e-30,0.00011225417176129249,-5.35992198131191e-31,0.0,6.292556465554022e-09,-1.3312027775604574e-30,6.029272545063767e-09
58220.0,0.0001138121627119815,0.0,0.00011376887473137654,2.2357594057075902e-32,0.00011375396755976165,-1.1567701194843147e-30,0.0,6.377611258698431e-09,-1.7749370367472766e-30,6.110645581849775e-09
58352.0,0.00011407571829264072,0.0,0.00011403225594714385,-7.365293169115835e-31,0.0001140173139811194,-1.0496881929011769e-30,0.0,6.392544764496595e-09,1.7749370367472766e-30,6.124936396310791e-09
59100.0,0.00011557092310574284,0.0,0.00011552522624968965,3.502749650924834e-30,0.00011551008683616709,-4.372051501722825e-31,0.0,6.477149132463344e-09,2.2186712959340957e-30,6.205975607699359e-09
59236.0,0.00011584300262788282,0.0,0.00011579676268978789,2.2049546970804588e-30,0.00011578158716265619,-3.1569161344646464e-31,0.0,6.492529533611326e-09,-8.874685183736383e-30,6.220720586396906e-09
60000.0,0.00011737158582669814,0.0,0.00011732265763752541,2.049560613420457e-30,0.00011730727869935792,-2.4818226853255644e-31,0.0,6.5789532868113915e-09,-7.987216665362745e-30,6.3036018718394585e-09
60120.0,0.00011761157107176897,0.0,0.00011756240404454302,3.0216415663285447e-30,0.00011754699305835265,-2.4783378316000264e-31,0.0,6.592535280136648e-09,3.993608332681372e-30,6.316625032008593e-09
60900.0,0.0001191704265098906,0.0,0.00011912126524493577,7.620983316489628e-30,0.00011910564583579343,-1.1040433310889775e-30,0.0,6.6808850557364605e-09,-3.106139814307734e-30,6.401298949555193e-09
61004.0,0.00011937817297974092,0.0,0.00011932918016086626,9.809281035037954e-30,0.00011931353294137187,-9.352887592081059e-31,0.0,6.692673526697602e-09,-3.993608332681372e-30,6.412591508606553e-09
61800.0,0.0001209685034273605,0.0,0.00012092104814634247,7.644058078455048e-30,0.00012090518918809964,-1.7712943126523408e-30,0.0,6.782956649375904e-09,-3.106139814307734e-30,6.499061660958288e-09
61888.0,0.00012114441030919979,0.0,0.00012109709006137792,8.156137644955146e-30,0.00012108120771135128,-1.6362336578064907e-30,0.0,6.792944073801129e-09,-6.656013887802287e-30,6.508626320077371e-09
62680.0,0.0001227290146359509,0.0,0.0001226819729562218,1.68770477396395e-29,0.00012266588130271155,-1.828181284433172e-30,0.0,6.8829041594595295e-09,3.993608332681372e-30,6.594767513214678e-09
62772.0,0.00012291327323903876,0.0,0.00012286613474063953,1.4796444986620217e-29,0.0001228500187297832,-1.7588513442454654e-30,0.0,6.8933627143322374e-09,-3.106139814307734e-30,6.604780812289861e-09
63580.0,0.00012453298165958728,0.0,0.00012448408476646854,9.625179088836315e-30,0.00012446775537192008,-5.5405496469872146e-31,0.0,6.9852632473530466e-09,-8.874685183736383e-30,6.692774562881809e-09
63657.0,0.00012468741713199616,0.0,0.00012463832033725853,9.570556802466984e-30,0.000124621970527728,-4.652054761324227e-31,0.0,6.994021661905709e-09,-4.4373425918681914e-30,6.7011639020421824e-09
64480.0,0.0001263384174513757,0.0,0.0001262873785121001,4.59748097707933e-30,0.00012627081024706171,-1.7541330732852294e-31,0.0,7.0876072570308715e-09,-8.430950924549564e-30,6.790853819133509e-09
64541.0,0.00012646080401162264,0.0,0.00012640964458040377,4.803501432404126e-30,0.0001263930600512596,-4.6728800859227507e-32,0.0,7.094541924979728e-09,-9.318419442923202e-30,6.797503257842215e-09
65380.0,0.0001281442103479942,0.0,0.00012809185574055827,9.491459466635566e-30,0.00012807504685621282,-5.814657690905525e-32,0.0,7.189943761671e-09,4.4373425918681914e-30,6.888997785303534e-09
65425.0,0.00012823450340933106,0.0,0.00012818211074204264,9.201716075785514e-30,0.0001281652897286969,-9.363403530507748e-32,0.0,7.195064131637102e-09,-6.212279628615468e-30,6.893907902571414e-09
66280.0,0.0001299500503323741,0.0,0.0001298975173470528,1.0995542925284376e-29,0.0001298804665954951,9.725977181092685e-31,0.0,7.292498851488883e-09,-4.4373425918681914e-30,6.987266946163563e-09
66309.0,0.00013000823166411382,0.0,0.00012995571954880247,1.0826337864562855e-29,0.0001299386609284597,9.105629616695175e-31,0.0,7.295808619748695e-09,-1.3312027775604574e-30,6.990435743845387e-09
67160.0,0.0001317155384009316,0.0,0.00013166419846222658,1.2628108186913108e-29,0.00013164691162982989,-8.468386377780821e-33,0.0,7.393025648383224e-09,-5.32481111024183e-30,7.083473347040446e-09
67193.0,0.00013178176622688064,0.0,0.00013173047109899888,1.2250046653297718e-29,0.00013171317537589476,-2.0115448156947354e-32,0.0,7.396797214553873e-09,3.993608332681372e-30,7.087082748303934e-09
68060.0,0.00013352321438081364,0.0,0.0001334722029696741,9.261867516995485e-30,0.00013345467631178297,-5.503218103970755e-31,0.0,7.49587871135973e-09,-8.874685183736383e-31,7.181935738116792e-09
68077.0,0.0001335573953807487,0.0,0.00013350636561107178,8.999502702240663e-30,0.00013348883440020753,-5.847357504539111e-31,0.0,7.497821168428493e-09,3.549874073494553e-30,7.1837960740485875e-09
68960.0,0.0001353349513593307,0.0,0.00013528139387631222,4.839834820167668e-30,0.0001352636282912181,-7.8839116579943484e-31,0.0,7.59871166937736e-09,-4.437342591868191e-31,7.2804643204019834e-09
68961.0,0.00013533696631111699,0.0,0.00013528340476338352,4.8601037346216586e-30,0.0001352656388986441,-7.790826122146997e-31,0.0,7.598825941174748e-09,3.549874073494553e-30,7.280573859865824e-09
69845.0,0.00013711794735320085,0.0,0.00013706159172067575,9.230093302000206e-30,0.00013704359022941574,-6.507360171593448e-31,0.0,7.699880413314528e-09,-3.106139814307734e-30,7.377477622233692e-09
69860.0,0.00013714815370251916,0.0,0.00013709177444246572,9.107108984641906e-30,0.0001370737689926598,-6.573670849441604e-31,0.0,7.701595895343913e-09,-9.318419442923202e-30,7.379123100150395e-09
70730.0,0.000138899045295363,0.0,0.00013884294288585492,4.745252772014786e-30,0.00013882470336418548,-8.451731424573179e-31,0.0,7.80116238901027e-09,2.2186712959340957e-30,7.47460880255927e-09
70760.0,0.00013895939737451559,0.0,0.00013890334782601474,3.622036231085668e-30,0.00013888510027055176,-5.87980274335763e-31,0.0,7.804599048147031e-09,-2.662405555120915e-30,7.477902791250058e-09
71614.0,0.00014067830060033877,0.0,0.0001406234333849894,7.052578743046649e-30,0.00014060495447326161,-3.4913595777895053e-31,0.0,7.902556381803346e-09,2.2186712959340957e-30,7.571696666847333e-09
71640.0,0.00014073068024975837,0.0,0.00014067581811143506,7.353328776261446e-30,0.00014065733221721747,-2.9198774394905244e-31,0.0,7.905542610566641e-09,-7.987216665362745e-30,7.574553027920373e-09
72498.0,0.0001424605970068845,0.0,0.00014240507409655055,5.553641591561701e-31,0.00014238635644214716,-2.7255929019575287e-31,0.0,8.004175207894494e-09,-3.106139814307734e-30,7.66885345740877e-09
72540.0,0.00014254533302056078,0.0,0.00014248975076772429,2.9943238726398235e-31,0.0001424710218447869,-1.1312139470110524e-31,0.0,8.00900525585118e-09,3.993608332681372e-30,7.673472186977444e-09
73382.0,0.00014424464130265757,0.0,0.00014418786501983416,9.89810023450021e-32,0.00014416891058791564,-5.341850334973569e-31,0.0,8.105772550685907e-09,-7.987216665362745e-30,7.766132646207686e-09
73440.0,0.00014436170775359225,0.0,0.00014430487571058114,-1.4198921280178217e-30,0.00014428590581908445,-6.120074109321275e-31,0.0,8.112432468792928e-09,3.106139814307734e-30,7.772519912891584e-09
74266.0,0.0001460292611637875,0.0,0.00014597180924236033,2.854489365460363e-30,0.00014595261869941231,1.1066548304170227e-31,0.0,8.207233985776592e-09,4.437342591868191e-31,7.863532519119474e-09
74340.0,0.00014617875829618047,0.0,0.00014612119630314993,3.1058990975639864e-30,0.0001461019860209496,-9.102225682493841e-32,0.0,8.215728572194024e-09,3.106139814307734e-30,7.871689345806835e-09
75150.0,0.00014781630084024448,0.0,0.0001477569099896872,-2.3002105374550213e-30,0.00014773748207808635,8.98258026404374e-32,0.0,8.308836063554529e-09,-7.099748146989106e-30,7.960997609750143e-09
75220.0,0.00014795788069174327,0.0,0.00014789831351509576,-2.2444677069786975e-30,0.0001478788668010727,6.520103400522673e-32,0.0,8.316896823632521e-09,-8.430950924549564e-30,7.968717699985502e-09
76034.0,0.00014960401514799564,0.0,0.00014954316865566994,-5.462301988173613e-30,0.00014952350166588788,-5.97751332097811e-31,0.0,8.410784182961116e-09,-9.762153702110021e-30,8.058533717605518e-09
76120.0,0.00014977784890948375,0.0,0.00014971700671624085,-5.452420700611318e-30,0.000149697316463398,-7.200940811893856e-31,0.0,8.420714652433293e-09,-4.437342591868191e-31,8.06802837941231e-09
76919.0,0.00015139191076956856,0.0,0.00015133260849671185,-7.170953750986833e-30,0.00015131270122033317,-9.775647109107322e-31,0.0,8.512980304499036e-09,-7.987216665362745e-30,8.15630283867544e-09
77020.0,0.00015159594385204863,0.0,0.0001515369009067323,-6.477039126507634e-30,0.00015151696619509163,-7.671446709920052e-31,0.0,8.524641951493888e-09,-3.106139814307734e-30,8.167469175809203e-09
77803.0,0.00015317925351641666,0.0,0.00015312118645594748,-1.0195468862978243e-29,0.00015310103906568493,-6.88129643100754e-31,0.0,8.615039461859247e-09,-1.3312027775604574e-30,8.25408219192028e-09
77920.0,0.00015341614472980732,0.0,0.0001533579968720708,-9.261604575674386e-30,0.00015333781779631442,-5.618822044201552e-31,0.0,8.628547465041793e-09,8.874685183736383e-31,8.267029588343215e-09
78687.0,0.00015497142752865967,0.0,0.00015491092426730052,-1.1317402903781208e-29,0.00015489053762074298,-9.304642635909703e-31,0.0,8.717123960046496e-09,1.3312027775604574e-30,8.351928294043449e-09
78820.0,0.00015524145764958031,0.0,0.00015518029511434904,-1.0750789819505708e-29,0.00015515987263927061,-1.0944328579824115e-30,0.0,8.732488533138576e-09,-3.993608332681372e-30,8.366654157389518e-09
79571.0,0.00015676595176513915,0.0,0.00015670182267409243,-1.0557076345509208e-29,0.00015668119779261528,-1.1616117155096904e-30,0.0,8.819261235137516e-09,-3.549874073494553e-30,8.449843091179281e-09
79700.0,0.0001570276406011482,0.0,0.0001569632612586442,-1.1456866624424825e-29,0.0001569426017363105,-1.1923231033308395e-30,0.0,8.834171792185509e-09,3.106139814307734e-30,8.46414132800081e-09
80455.0,0.0001585580208988909,0.0,0.0001584938838439784,-1.1261862671352681e-29,0.0001584730209981353,-1.4638564142776e-30,0.0,8.921527527300048e-09,-7.099748146989106e-30,8.547884907888123e-09
80600.0,0.00015885176403905858,0.0,0.0001587879417138662,-1.3386101855889273e-29,0.00015876703980863014,-1.5608370261515968e-30,0.0,8.938326846705018e-09,-6.212279628615468e-30,8.563979320517383e-09
81339.0,0.00016034915584231394,0.0,0.00016028711117864187,-2.153294437173872e-29,0.000160266009010577,-1.7788259307059354e-30,0.0,9.024071944221934e-09,-2.2186712959340957e-30,8.64604569002763e-09
81500.0,0.0001606756785919308,0.0,0.00016061383152016982,-1.9103109131221385e-29,0.00016059268549505052,-1.4424308831998974e-30,0.0,9.042777350338378e-09,2.2186712959340957e-30,8.663931787335142e-09
82223.0,0.00016214372650078,0.0,0.00016208150718210836,-2.10332834686554e-29,0.00016206016313914768,-8.707215506554175e-31,0.0,9.12679468210091e-09,1.7749370367472766e-30,8.744273239369367e-09
82400.0,0.000162503518025653,0.0,0.00016244093272034816,-2.1474978454903884e-29,0.00016241954008618592,-9.586783176430254e-31,0.0,9.147352817457907e-09,8.874685183736383e-31,8.763948138214083e-09
83107.0,0.00016394158776862226,0.0,0.00016387707117394918,-2.662052105248032e-29,0.00016385548437467223,-1.257938857414585e-30,0.0,9.229399976911202e-09,-6.656013887802287e-30,8.842572374818416e-09
83280.0,0.0001642935684522018,0.0,0.00016422860190825716,-2.706343023435774e-29,0.0001642069678328385,-1.3175417886318982e-30,0.0,9.249464822658176e-09,-5.768545369428649e-30,8.861823392219754e-09
83992.0,0.00016574194914099907,0.0,0.00016567583486361916,-2.4295718732749663e-29,0.00016565400697993635,-9.547334330715912e-31,0.0,9.332066087838751e-09,-7.987216665362745e-30,8.94110896906e-09
84180.0,0.0001661243956487834,0.0,0.00016605809569662317,-2.2947960982473702e-29,0.00016603621701200536,-8.449132470639926e-31,0.0,9.353899470976352e-09,-9.318419442923202e-30,8.96205864834383e-09
84876.0,0.00016754055897724604,0.0,0.0001674737348872276,-3.093537815955123e-29,0.00016745166832186263,-1.4153021271174382e-30,0.0,9.434856598285692e-09,2.662405555120915e-30,9.039654849297714e-09
85080.0,0.00016795572877640035,0.0,0.0001678888011860516,-3.1518078771138786e-29,0.00016786667959357222,-1.5098863823048731e-30,0.0,9.458620655912294e-09,-1.3312027775604574e-30,9.06240666772111e-09
85760.0,0.00016934000168894328,0.0,0.00016927280711543543,-3.393301408113018e-29,0.00016925050125644693,-1.5489321712324032e-30,0.0,9.53791218867882e-09,-6.656013887802287e-30,9.138265981405457e-09
85980.0,0.00016978794051904765,0.0,0.00016972072257539993,-3.7299063528261026e-29,0.00016969835678534744,-1.6986591601287195e-30,0.0,9.563580998934076e-09,-1.7749370367472766e-30,9.162816645231856e-09
86644.0,0.00017113973943106561,0.0,0.00017107305438714542,-3.9653597160889794e-29,0.00017105050677179544,-9.457709477727144e-31,0.0,9.641065818206649e-09,-4.8810768510550105e-30,9.236951930703556e-09
86880.0,0.00017162029179672886,0.0,0.00017155386212830027,-3.800072056363578e-29,0.00017153124971145927,-9.868462896407054e-31,0.0,9.668606629900517e-09,-2.2186712959340957e-30,9.263317652049953e-09
87528.0,0.0001729408504329177,0.0,0.00017287447714579423,-3.588296072150093e-29,0.00017285168631648185,-1.7107444273192894e-30,0.0,9.744227750842644e-09,-4.4373425918681914e-30,9.33576378181051e-09
87760.0,0.00017341406645961493,0.0,0.00017334744340846863,-3.9180962094183123e-29,0.00017332458878113106,-1.4756795578714083e-30,0.0,9.771301021918482e-09,-2.662405555120915e-30,9.361718106734626e-09
88412.0,0.00017474535677974645,0.0,0.00017467707561443063,-4.112127068767394e-29,0.00017465404163717835,-1.6573946287577383e-30,0.0,9.847385984670842e-09,-2.662405555120915e-30,9.434695801950155e-09
88660.0,0.00017525227190514194,0.0,0.00017518299315074463,-4.344780594764153e-29,0.00017515989118497953,-1.2727412756103754e-30,0.0,9.876330606100988e-09,3.106139814307734e-30,9.46246359933109e-09
89296.0,0.00017655225928351953,0.0,0.0001764808503283548,-4.388419656070716e-29,0.00017645757410625161,-8.051272075675655e-31,0.0,9.950615551545867e-09,0.0,9.533694166981087e-09
89560.0,0.00017709154720157994,0.0,0.0001770197623845138,-4.715775447116479e-29,0.00017699641401245115,-7.81643494004883e-31,0.0,9.981487039865716e-09,-1.3312027775604574e-30,9.563270675559966e-09
90180.0,0.00017835729541798898,0.0,0.00017828580241236396,-5.166671020689097e-29,0.00017826228466324853,-8.528017292099057e-31,0.0,1.0054088198792948e-08,-2.662405555120915e-30,9.632766535728264e-09
90460.0,0.0001789287231150243,0.0,0.00017885775251099304,-4.9170829064041e-29,0.00017883415833313518,-6.013706685654961e-31,0.0,1.0086919522177273e-08,1.3312027775604574e-30,9.664172486706308e-09
91065.0,0.0001801636857101209,0.0,0.00018009397769739178,-4.773073373210127e-29,0.00018007021832255963,-2.558624290373634e-31,0.0,1.0157918059041167e-08,2.662405555120915e-30,9.732080565391223e-09
91360.0,0.00018076637557157835,0.0,0.0001806969658442829,-4.8858413829917556e-29,0.00018067312591935156,-3.4181790820678655e-31,0.0,1.0192538828321492e-08,-9.762153702110021e-30,9.76521442919635e-09
91949.0,0.0001819710709423764,0.0,0.00018190129247263505,-4.942147130265913e-29,0.00018187729114917613,-1.2255523606165854e-30,0.0,1.0261629408135128e-08,-1.3312027775604574e-30,9.831400839184607e-09
92240.0,0.0001825668478336233,0.0,0.00018249649328570553,-4.8564323248375857e-29,0.0001824724120458536,-1.5116205327084784e-30,0.0,1.029574703493656e-08,-2.2186712959340957e-30,9.864112248377355e-09
92833.0,0.0001837815785873969,0.0,0.0001837097916824248,-5.833455300531819e-29,0.0001836855466473252,-1.4987142162850701e-30,0.0,1.0365272163489902e-08,-6.656013887802287e-30,9.93078854285168e-09
93140.0,0.00018441062426319352,0.0,0.00018433813369338786,-5.993504365470008e-29,0.0001843138036421198,-1.5937869373158232e-30,0.0,1.0401284800726754e-08,0.0,9.965318894124964e-09
93717.0,0.00018559309659545335,0.0,0.00018551947610074426,-6.009354151595002e-29,0.00018549498582490898,-1.324454227024129e-30,0.0,1.0469041898483327e-08,-8.430950924549564e-30,1.0030249777650736e-08
94040.0,0.00018625516230991786,0.0,0.00018618100243514385,-5.635443683566704e-29,0.0001861564225855196,-1.3840540473354115e-30,0.0,1.0507013624926096e-08,-5.32481111024183e-30,1.0066623125332503e-08
94601.0,0.00018740528225437439,0.0,0.00018733034505718298,-5.608128721547828e-29,0.00018730561013030272,-1.5694165880467065e-30,0.0,1.0573024576813485e-08,-7.543482406175925e-30,1.0129843842457753e-08
94940.0,0.000188100327611082,0.0,0.00018802509882720827,-5.578939260193138e-29,0.00018800027066783368,-2.373332388727379e-30,0.0,1.06129442426676e-08,-3.106139814307734e-30,1.01680722069653e-08
95485.0,0.00018921759410677353,0.0,0.00018914239905556648,-5.828678398192611e-29,0.00018911742142429543,-2.218995127612608e-30,0.0,1.0677162192720345e-08,-1.3312027775604574e-30,1.0229556341030715e-08
95820.0,0.0001899041951978612,0.0,0.000189829403866264,-5.943601536583913e-29,0.00018980433453844213,-1.975699546129273e-30,0.0,1.0716657067911465e-08,-7.543482406175925e-30,1.0267361479617177e-08
96369.0,0.00019102934103241263,0.0,0.00019095564100744136,-6.292896823299687e-29,0.00019093042095861792,-2.4973737808199996e-30,0.0,1.0781409551514491e-08,3.993608332681372e-30,1.03293330981445e-08
96720.0,0.00019174903395503232,0.0,0.00019167593484856004,-5.772234234302074e-29,0.00019165061820773497,-2.510389809130681e-30,0.0,1.0822816293604408e-08,-5.32481111024183e-30,1.0368969481055516e-08
97253.0,0.00019284328239185707,0.0,0.00019277007387436234,-6.065682393734524e-29,0.00019274460978272443,-2.8510144292227738e-30,0.0,1.0885678894908135e-08,-5.768545369428649e-30,1.04291897767114e-08
97620.0,0.000193597825561917,0.0,0.0001935237010082221,-5.894733053545903e-29,0.0001934981351549035,-2.9448181650068035e-30,0.0,1.0928947067294158e-08,-1.7749370367472766e-30,1.0470683048940713e-08
98138.0,0.00019466415022430627,0.0,0.00019458775356429766,-5.61909725080786e-29,0.00019456204365495095,-3.441968879220245e-30,0.0,1.0990019851468413e-08,2.2186712959340957e-30,1.0529290030955336e-08
98520.0,0.00019545113190049175,0.0,0.00019537270333778306,-5.654704564433423e-29,0.00019534688715016675,-3.6423758940325704e-30,0.0,1.10351036847239e-08,-2.2186712959340957e-30,1.0572537053126544e-08
99022.0,0.00019648478516341277,0.0,0.00019640457307563232,-5.684969580280005e-29,0.00019637861718439664,-3.855586315257114e-30,0.0,1.1094443789649137e-08,-9.318419442923202e-30,1.062939514993073e-08
99420.0,0.00019730305983507983,0.0,0.00019722294249772726,-5.815225090525912e-29,0.00019719687597659022,-3.956007263985913e-30,0.0,1.1141571980085644e-08,-4.8810768510550105e-30,1.067448739256719e-08
99906.0,0.00019830119203815226,0.0,0.0001982225861284585,-5.627005817190545e-29,0.00019819638462166772,-3.328312641273163e-30,0.0,1.1199197144129253e-08,3.106139814307734e-30,1.0729566079436187e-08
100300.0,0.00019911025976212214,0.0,0.0001990332615631445,-5.834077647257046e-29,0.00019900695092438573,-3.766844047783004e-30,0.0,1.1245924674790831e-08,-1.3312027775604574e-30,1.0774234214169567e-08
100790.0,0.00020011748133016288,0.0,0.0002000417932413756,-5.140483407085679e-29,0.0002000153469541701,-3.5217928787744184e-30,0.0,1.1303971232811923e-08,3.106139814307734e-30,1.0829818117041266e-08
101200.0,0.0002009617293215755,0.0,0.00020088594888988134,-4.5848263087073033e-29,0.00020085938936598106,-3.229138807897385e-30,0.0,1.1352484856121978e-08,1.3312027775604574e-30,1.0876358451783147e-08
101674.0,0.00020193943115401908,0.0,0.00020186219638454597,-4.7414548509443654e-29,0.00020183550576235537,-3.089476975113443e-30,0.0,1.1408564286048274e-08,3.549874073494553e-30,1.0930202044438572e-08
