nu_t_over_M,FastEMRIWaveforms_R_h20_over_nu_M,arXiv_2407_19017_Fig3_R_h20_over_nu_M
-10564.697037841519,0.03231945064329457,0.03228195392067378
-10538.071245217823,0.032338107846595965,0.03230247789386953
-10511.512556516323,0.032356774115764035,0.03232295014131499
-10485.020802617477,0.032375449452632335,0.03234337079337267
-10458.595814828372,0.03239413385859761,0.032363739980076196
-10432.23742488058,0.0324128273346233,0.032384057831132025
-10405.945464930785,0.032431529881241906,0.03240432447591889
-10379.71976755801,0.03245024149855864,0.032424540043490005
-10353.560165763343,0.03246896218625376,0.03244470466257321
-10327.466492968693,0.03248769194358602,0.03246481846157198
-10301.438583015275,0.0325064307693952,0.03248488156856658
-10275.476270164518,0.032525178662105296,0.03250489411131337
-10249.57938909411,0.03254393561972706,0.0325248562172478
-10223.747774899202,0.03256270163986132,0.032544768013483584
-10197.981263089987,0.03258147671970171,0.03256462962681447
-10172.279689591984,0.03260026085603761,0.032584441183714084
-10146.642890743306,0.0326190540452564,0.03260420281033799
-10121.070703295263,0.03263785628334724,0.03262391463252327
-10095.562964410234,0.03265666756590324,0.03264357677579011
-10070.119511661043,0.032675487888124424,0.03266318936534236
-10044.740183030062,0.03269431724482051,0.03268275252606813
-10019.424816907665,0.03271315563041385,0.032702266382541055
-9994.173252091938,0.03273200303894175,0.03272173105902049
-9968.985327786537,0.03275085946406021,0.03274114667945315
-9943.860883601297,0.03276972489904504,0.03276051336747269
-9918.799759549489,0.03278859933681201,0.03277983124640174
-9893.801796048125,0.032807482774830816,0.03279910043925175
-9868.866833916121,0.03282637522211197,0.03281832106872435
-9843.99471437339,0.03284527668895176,0.03283749325721207
-9819.185279040528,0.03286418718514257,0.03285661712679859
-9794.438369937301,0.03288310671997607,0.0328756927992599
-9769.753829480798,0.03290203530224768,0.0328947203960657
-9745.131500486359,0.032920972940257795,0.032913700038378735
-9720.571226164211,0.032939919641817514,0.032932631847057345
-9696.072850120998,0.032958875414249855,0.03295151594265429
-9671.636216357032,0.032977840264393946,0.03297035244541889
-9647.261169265075,0.032996814198608906,0.03298914147529795
-9622.94755363125,0.03301579722277549,0.03300788315193508
-9598.695214631993,0.03303478934230092,0.03302657759467298
-9574.503997834663,0.03305379056212086,0.03304522492255306
-9550.373749195101,0.033072800886703654,0.03306382525431724
-9526.304315057932,0.033091820320052714,0.033082378708407786
-9502.29554215443,0.03311084886570988,0.0331008854029689
-9478.34727760283,0.0331298865267588,0.033119345455846515
-9454.459368905873,0.033148933305828056,0.03313775898459016
-9430.631663951735,0.03316798920509373,0.03315612610645228
-9406.864011010966,0.033187054226283486,0.03317444693839056
-9383.156258737108,0.03320612837067853,0.033192721597067466
-9359.508256164552,0.033225211639117874,0.033210950198851896
-9335.919852708845,0.03324430403200044,0.03322913285981894
-9312.390898164556,0.03326340554928814,0.03324726969575152
-9288.92124270497,0.0332825161905099,0.033265360822140655
-9265.510736880868,0.03330163595476358,0.03328340635418634
-9242.159231619911,0.03332076484071949,0.0333014064067981
-9218.866578225432,0.03333990284662317,0.03331936109459585
-9195.632628375197,0.033359049970298885,0.0333372705319109
-9172.457234121117,0.03337820620915186,0.03335513483278615
-9149.340247888324,0.03339737156017128,0.03337295411097681
-9126.281522472425,0.03341654601993448,0.0333907284799525
-9103.280911041948,0.03343572958460762,0.03340845805289543
-9080.338267133753,0.033454922249950975,0.03342614294270383
-9057.453444655184,0.03347412401131995,0.033443783261990385
-9034.6262978807,0.03349333486366931,0.03346137912308479
-9011.856681453406,0.03351255480155478,0.03347893063803257
-8989.14445038078,0.03353178381913729,0.03349643791859838
-8966.489460037723,0.03355102191018453,0.033513901076263675
-8943.891566161983,0.03357026906807474,0.03353132022223018
-8921.350624855988,0.03358952528579892,0.03354869546741854
-8898.866492584706,0.033608790555963684,0.03356602692246994
-8876.439026173814,0.033628064871210096,0.03358737636493715
-8854.068082811225,0.0336473482331025,0.033608813724547784
-8831.753520044043,0.033666640651936634,0.03363019705643686
-8809.49519577855,0.03368594213788516,0.03365152649676826
-8787.292968278996,0.03370525270060656,0.033672802181362815
-8765.14669616698,0.03372457234924799,0.033694024245698916
-8743.056238420239,0.03374390109245001,0.0337151928249137
-8721.021454372334,0.033763238938348414,0.0337363080538033
-8699.042203710522,0.033782585894579185,0.03375737006682496
-8677.118346476967,0.033801941968280444,0.033778378998095764
-8655.249743065395,0.03382130716609718,0.033799334981395965
-8633.436254221997,0.03384068149418321,0.033820238150168026
-8611.677741043302,0.033860064958205635,0.0338410886375187
-8589.974064976781,0.03387945756334739,0.03386188657621845
-8568.32508781872,0.03389885931431131,0.03388263209870347
-8546.730671712985,0.033918270215322635,0.033903325337076885
-8525.190679152258,0.03393769027013253,0.03392396642310756
-8503.704972974976,0.033957119482021285,0.03394455548823304
-8482.273416364415,0.03397655785380254,0.03396509266356041
-8460.895872850833,0.03399600538782436,0.03398557807986426
-8439.572206306888,0.03401546208597455,0.03400601186759108
-8418.302280947939,0.03403492794968287,0.03402639415685893
-8397.085961332667,0.03405440297992428,0.03404672507745691
-8375.923112360928,0.034073887177221825,0.034067004758847164
-8354.813599272233,0.03409338054165073,0.03408723333016635
-8333.757287646666,0.03411288307284037,0.03410741092022478
-8312.754043402432,0.034132394769978563,0.03412753765750876
-8291.803732796176,0.03415191563181302,0.03414761367018026
-8270.906222421447,0.034171445656656384,0.034167639086078415
-8250.061379207482,0.03419098484238784,0.034187614032720685
-8229.26907041981,0.03421053318645714,0.03420753863730227
-8208.529163657826,0.03423009068588654,0.03422741302669843
-8187.841526854769,0.03424965733727496,0.03424723732746453
-8167.206028276521,0.03426923313680058,0.03426701166583715
-8146.622536521595,0.034288818080223174,0.03428673616773414
-8126.090920519311,0.03430841216288825,0.034306410958756334
-8105.611049528874,0.034328015379729404,0.034326036164188466
-8085.182793139685,0.03434762772527102,0.03434561190899883
-8064.806021269505,0.03436724919363152,0.03436513831784108
-8044.480604163852,0.034386879778526766,0.0343846155150548
-8024.206412395381,0.03440651947327185,0.03440404362466606
-8003.983316862977,0.03442616827078522,0.034423422770388325
-7983.811188790832,0.034445826163590626,0.03444275307562335
-7963.689899727841,0.03446549314382033,0.03446203466346171
-7943.619321545771,0.034485169203370254,0.0344812676566846
-7923.599326441083,0.03450485434139154,0.03450045217776206
-7903.629786930672,0.034524548567674604,0.03451958834885708
-7883.710575853079,0.034544251892364077,0.0345386762918244
-7863.84156636819,0.03456396432508362,0.03455771612821087
-7844.0226319541825,0.03458368587494144,0.03457670797925829
-7824.253646409967,0.034603416550530855,0.034595651965901135
-7804.53448385,0.03462315635993699,0.034614548208771495
-7784.865018708554,0.034642905310737424,0.03463339682819498
-7765.245125734841,0.03466266341000719,0.03465219794419544
-7745.674679993613,0.03468243066432197,0.034670951676494303
-7726.153556865782,0.03470220707976091,0.03468965814451006
-7706.681632045056,0.03472199266191043,0.03470831746736147
-7687.258781539164,0.03474178741586773,0.03472692976386635
-7667.88488166772,0.034761591346243466,0.03474549515254365
-7648.559809062828,0.034781404457166085,0.0347640137516129
-7629.283440666648,0.03480122675228398,0.03478248567899648
-7610.055653731999,0.03482105823476975,0.03480091105231909
-7590.876325821147,0.0348408989073228,0.034819289988908896
-7571.74533480488,0.03486074877217273,0.03483762260579841
-7552.662558861294,0.03488060783108314,0.03485590901972568
-7533.6278764760955,0.034900476085354466,0.034874149347133954
-7514.6411664407715,0.03492035353582656,0.03489234370417348
-7495.702307852894,0.03494024018288315,0.0349104922067012
-7476.811180113983,0.034960136026453995,0.03492859497028276
-7457.96766293012,0.03498004106601828,0.034946652110191975
-7439.171636310112,0.03499995530060851,0.034964663741412584
-7420.422980565803,0.03501987872881258,0.034982629978637915
-7401.72157630993,0.03503981134877715,0.03500055093627296
-7383.067304456437,0.03505975315821178,0.035018426728434075
-7364.460046219551,0.035079704154390184,0.03503625746894988
-7345.899683112569,0.03509966433415537,0.03505670943722205
-7327.38609694785,0.03511963369392062,0.03507921251000245
-7308.919169834991,0.03513961222967487,0.035101658869187195
-7290.498784181742,0.035159599936982845,0.03512404865770845
-7272.124822690335,0.03517959681099152,0.035146382018140444
-7253.797168360856,0.035199602846429395,0.035168659092695356
-7235.515704486651,0.035219618037613226,0.035190880023228926
-7217.280314656171,0.03523964237844776,0.03521304495123819
-7199.090882750217,0.035259675862430895,0.03523515401786483
-7180.947292943469,0.035279718482655556,0.03525720736389333
-7162.8494297020425,0.03529977023181258,0.03527920512975393
-7144.797177782273,0.03531983110219502,0.035301147455524116
-7126.790422232234,0.03533990108569895,0.035323034480926774
-7108.829048389607,0.03535998017382763,0.03534486634533276
-7090.912941880155,0.03538006835889791,0.035366643187762774
-7073.041988618635,0.035400165644791995,0.03538836514688626
-7055.216074807272,0.035420272041774774,0.035410032361023226
-7037.435086934545,0.03544038755966622,0.03543164496814577
-7019.6989117757885,0.03546051220776069,0.03545320310587729
-7002.007436391063,0.03548064599483185,0.035474706911495124
-6984.360548125453,0.035500788929135434,0.03549615652193016
-6966.758134607857,0.03552094101841245,0.0355175520737683
-6949.200083750061,0.03554110226989353,0.03553889370325162
-6931.686283746745,0.0355612726903013,0.03556018154627833
-6914.216623074567,0.035581452285854936,0.0355814157384039
-6896.790990490634,0.03560164106227289,0.03560259641484292
-6879.409275032809,0.035621839024776496,0.03562372371046871
-6862.071366018187,0.03564204617809349,0.03564479775981521
-6844.7771530433965,0.03566226252646086,0.03566581869707658
-6827.526525983383,0.03568248807362873,0.03568678665610868
-6810.319374989879,0.035702722822863596,0.035707701770430936
-6793.155590492017,0.03572296677695192,0.035728564173225626
-6776.035063195108,0.03574321993820263,0.0357493739973393
-6758.957684079114,0.035763482308451396,0.035770131375284696
-6741.92334440018,0.0357837538890633,0.03579083643923884
-6724.931935687573,0.03580403468093561,0.035811489321046795
-6707.983349743689,0.035824324684502605,0.03583209015222163
-6691.077478644357,0.035844623899737714,0.03585263906394406
-6674.214214737005,0.035864932326156125,0.03587313618706466
-6657.393450640358,0.03588524996281985,0.03589358165210429
-6640.615079243827,0.035905576808339265,0.035913975589254736
-6623.878993706896,0.03592591286087635,0.03593431812837956
-6607.1850874582115,0.03594625811814933,0.03595460939901513
-6590.533254194967,0.03596661257743392,0.035974849530371424
-6573.923387881991,0.035986976235568555,0.035995038651333085
-6557.355382752052,0.03600734908895489,0.03601517689045909
-6540.829133304023,0.03602773113356315,0.03603526437598498
-6524.344534302583,0.036048122364934314,0.036055301235823185
-6507.901480777603,0.036068522778183364,0.03607528759756383
-6491.499868024144,0.03608893236800203,0.03609522358847468
-6475.139591600328,0.03610935112866169,0.036115109335503756
-6458.820547328242,0.036129779054017395,0.036134944965278235
-6442.542631291816,0.03615021613750974,0.03615473060410703
-6426.305739837117,0.036170662372169204,0.036174466377980434
-6410.10976957174,0.03619111775061675,0.03619415241257083
-6393.9546173635945,0.03621158226506972,0.03621378883323422
-6377.840180340592,0.03623205590734271,0.03623337576501057
-6361.766355889733,0.036252538668851496,0.036252913332624905
-6345.733041656804,0.036273030540615536,0.03627240166048772
-6329.7401355457605,0.036293531513765936,0.03629184087269571
-6313.787535717517,0.03631404158925025,0.03631123109303323
-6297.875140589325,0.036334560777041565,0.036330572444973064
-6282.0028488356975,0.03635508908694011,0.03634986505167529
-6266.170559385047,0.03637562652821285,0.03636910903599137
-6250.378171421215,0.03639617310959681,0.03638830452046232
-6234.62558438255,0.03641672883930116,0.03640745162731978
-6218.912697959782,0.03643729372501354,0.03642655047848864
-6203.239412097233,0.03645786777390115,0.03644560119558553
-6187.605626991601,0.03647845099261538,0.03646460389992034
-6172.011243090127,0.03649904338729542,0.036483558712498414
-6156.456161092126,0.036519644963571005,0.03650246575401872
-6140.940281945929,0.03654025572656733,0.036521325144877534
-6125.463506850716,0.03656087568090595,0.036540137005166236
-6110.025737253464,0.03658150483071182,0.036558901454675
-6094.626874850783,0.03660214317961312,0.036577618612890585
-6079.2668215861595,0.03662279073074685,0.03659628859899967
-6063.945479650272,0.03664344748676207,0.03661491153188847
-6048.662751481291,0.03666411344982216,0.036633487530142395
-6033.41853976152,0.0366847886216099,0.03665201671205009
-6018.212747420147,0.036705473003328416,0.03667049919560012
-6003.045277629885,0.036726166595707634,0.036688935098485066
-5987.916033808194,0.03674686939900414,0.0367073245381
-5972.824919615751,0.036767581413007976,0.03672566763154437
-5957.771838955848,0.0367883026370424,0.036748087320606554
-5942.756695974076,0.036809033069970715,0.0367717430260084
-5927.779395057724,0.036829772710196336,0.036795339112880306
-5912.839840834861,0.03685052155566825,0.03681887573147661
-5897.937938174026,0.036871279603883,0.03684235303167279
-5883.073592183318,0.0368920468518889,0.03686577116296692
-5868.246708210396,0.03691282329628792,0.03688913027447965
-5853.457191841558,0.036933608933239825,0.036912430514955664
-5838.7049488999155,0.03695440375846586,0.036935672032766556
-5823.989885447224,0.03697520776725034,0.03695885497590795
-5809.311907781744,0.0369960209544444,0.03698197949200287
-5794.670922437021,0.03701684331447027,0.03700504572830364
-5780.066836183109,0.03703767484132295,0.03702805383169001
-5765.499556024737,0.03705851552857304,0.03705100394867197
-5750.968989201003,0.0370793653693719,0.037073896225390306
-5736.475043184461,0.03710022435645236,0.037096730807617974
-5722.01762568173,0.03712109248213277,0.0371195078407592
-5707.596644631053,0.037141969738320554,0.03714222746985328
-5693.212008202905,0.03716285611651476,0.03716488983957364
-5678.863624799694,0.03718375160780822,0.03718749509422829
-5664.551403054227,0.037204656202891435,0.0372100433777623
-5650.275251830021,0.03722556989205624,0.03723253483375722
-5636.035080219778,0.037246492666965406,0.03725496960543356
-5621.830797545072,0.03726742453212406,0.03727734783565124
-5607.662313357274,0.037288365497549145,0.037299669666908127
-5593.529537434189,0.03730931557274618,0.03732193524134539
-5579.4323797821935,0.03733027476667914,0.03734414470074406
-5565.370750633797,0.037351243087775494,0.03736629818652893
-5551.344560447944,0.03737222054392904,0.03738839583976804
-5537.3537199094035,0.03739320714250443,0.037410437801173646
-5523.398139927245,0.037414202890340045,0.037432424211104647
-5509.477731636363,0.03743520779375104,0.03745435520956415
-5495.592406394732,0.03745622185853506,0.03747623093620382
-5481.742075783712,0.037477245089973445,0.03749805153032339
-5467.9266516080415,0.03749827749283581,0.03751981713087064
-5454.146045894325,0.03751931907138385,0.03754152787644385
-5440.400170891019,0.03754036982937433,0.037563183905291765
-5426.688939067527,0.03756142977006252,0.03758478535531503
-5413.012263114194,0.03758249889620671,0.037606332364066214
-5399.370055941391,0.0376035772100693,0.037627825068751244
-5385.762230678298,0.037624664713423545,0.03764926360623133
-5372.18870067412,0.03764576140755382,0.037670648113021024
-5358.649379495954,0.03766686729326135,0.03769197872529161
-5345.144180927876,0.03768798237086624,0.03771325557887254
-5331.673018972762,0.03770910664021161,0.03773447880924854
-5318.235807849249,0.03773024010066606,0.03775564855156442
-5304.832461992641,0.037751382751128125,0.03777676494062364
-5291.462896053387,0.037772534590029126,0.03779782811089071
-5278.127024897083,0.037793695615336034,0.0378188381964912
-5264.824763604772,0.03781486582455547,0.03783979533121121
-5251.556027470201,0.03783604521473608,0.03786069964850178
-5238.320732001958,0.03785723378247337,0.037881551281475453
-5225.118792919807,0.03787843152391165,0.03790235036291208
-5211.950126158044,0.03789963843474688,0.03792309702525352
-5198.814647861234,0.03792085451023131,0.037943791400610376
-5185.712274386027,0.037942079745175515,0.03796443362075911
-5172.642922299339,0.037963314133953076,0.03798502381714492
-5159.606508379263,0.037984557670501316,0.0380055621208803
-5146.6029496126275,0.03800581034832673,0.038026048662748904
-5133.632163195607,0.038027072160507415,0.03804648357320455
-5120.69406653403,0.038048343099694786,0.03806686698237078
-5107.788577240931,0.03806962315811914,0.03808719902004466
-5094.9156131368645,0.03809091232759189,0.03810747981569636
-5082.075092250507,0.03811221059950657,0.038127709498468124
-5069.266932816527,0.038133517964845036,0.03814788819717768
-5056.49105327497,0.03815483441417898,0.03816801604031919
-5043.747372272789,0.038176159937672816,0.03818809315606086
-5031.035808660789,0.03819749452508673,0.038208119672249706
-5018.356281495155,0.03821883816637334,0.03822809571640919
-5005.708710035617,0.038240190864602015,0.038248021415742114
-4993.093013745458,0.0382615526355815,0.03826789689713057
-4980.5091122912,0.038282923494680945,0.03828772228713645
-4967.9569255407805,0.038304303456239794,0.038307497712004354
-4955.436373565987,0.0383256925335749,0.0383272232976577
-4942.94737663819,0.03834709073899169,0.03834689916970548
-4930.489855230781,0.03836849808379033,0.03836652545343842
-4918.063730017346,0.03838991457827438,0.038386102273831824
-4905.668921870742,0.03841134023175885,0.03840562975554707
-4893.305351864631,0.03843277505257842,0.03842510802292919
-4880.972941270424,0.03845421904809629,0.03844453720001164
-4868.671611557892,0.03847567222471092,0.038463917410515386
-4856.4012843954715,0.03849713458786492,0.03848324877784841
-4844.1618816490445,0.038518606142052034,0.03850253142510761
-4831.953325380412,0.038540086890827295,0.038521765475081245
-4819.775537849124,0.03856157683681095,0.038540951050246
-4807.628441509123,0.03858307598170096,0.03856008827277233
-4795.511959011188,0.03860458432627654,0.03857917726452058
-4783.4260132001855,0.038626101870408915,0.038598218147045296
-4771.370527115983,0.038647628613067635,0.038617211041593824
-4759.345423991928,0.03866916455232783,0.0386361560691087
-4747.350627255457,0.03869070968537909,0.03865505335022666
-4735.386060525954,0.038712264008532254,0.03867390300528206
-4723.45164761659,0.0387338275172259,0.038696550186443135
-4711.547312531265,0.03875540020603662,0.03872153696688154
-4699.67297946644,0.0387769820686833,0.03874646077413467
-4687.82857280931,0.03879857309803672,0.038771321766911136
-4676.014017137188,0.03882017328612564,0.03879612010352051
-4664.22923721812,0.03884178262414449,0.038820855941872005
-4652.474158009356,0.03886340110246127,0.03884552943947773
-4640.748704657352,0.03888502871062367,0.038870140753452624
-4629.052802497464,0.038906665437366934,0.038894690040515156
-4617.386377052419,0.038928311270620894,0.03891917745699049
-4605.749354034157,0.038949966197516256,0.03894360315880667
-4594.141659339845,0.03897163020439352,0.03896796730150292
-4582.563219055256,0.03899330327680819,0.038992270040222606
-4571.013959451393,0.03901498539953823,0.03901651152972029
-4559.493806985416,0.039036676556591536,0.03904069192435982
-4548.002688300028,0.039058376731211965,0.03906481137811557
-4536.540530221948,0.03908008590588809,0.03908887004457569
-4525.107259763135,0.03910180406235673,0.0391128680769395
-4513.702804119867,0.039123531181612256,0.03913680562801945
-4502.327090670307,0.039145267243913776,0.03916068285024623
-4490.980046977245,0.03916701222878955,0.03918449989566299
-4479.6616007856555,0.03918876611504418,0.039208256915930495
-4468.371680021479,0.039210528880768154,0.03923195406232964
-4457.1102127943695,0.03923230050500028,0.03925559148575575
-4445.877127393419,0.039254080988843455,0.03927916933672749
-4434.672352289297,0.039275870349267744,0.0393026877653824
-4423.495816132112,0.039297668602957914,0.039326146921481404
-4412.347447752938,0.039319475765940776,0.03934954695440557
-4401.227176161374,0.039341291853593176,0.03937288801316125
-4390.134930546458,0.03936311688064317,0.039396170246378155
-4379.070640275448,0.039384950861176174,0.039419393802311936
-4368.034234893208,0.03940679380864081,0.03944255882884544
-4357.025644122827,0.03942864573584971,0.039465665473487434
-4346.04479786408,0.03945050665498832,0.03948871388337581
-4335.09162619405,0.0394723765776145,0.039511704205276325
-4324.166059364988,0.03949425551466805,0.03953463658558705
-4313.26802780614,0.039516143476470034,0.039557511170334535
-4302.397462121006,0.039538040472731885,0.0395803281051796
-4291.554293088255,0.039559946512555684,0.03960308753541539
-4280.7384516617185,0.039581861604440695,0.03962578960596737
-4269.949868968571,0.039603785756287174,0.03964843446139719
-4259.188476309316,0.03962571897540119,0.03967102224590266
-4248.454205158715,0.039647661268496136,0.039693553103315855
-4237.746987163033,0.03966961264170191,0.03971602717710886
-4227.066754141259,0.039691573100563766,0.039738444610391215
-4216.413438084194,0.039713542650050664,0.03976080554591184
-4205.786971154452,0.039735521294556465,0.039783110126059014
-4195.187285684927,0.03975750903790625,0.03980535849286361
-4184.614314179716,0.03977950588335852,0.039827550787997164
-4174.067989312285,0.039801511833610914,0.0398496871527757
-4163.548243926079,0.03982352689080346,0.039871767728158446
-4153.055011034523,0.03984555105652219,0.039893792654747885
-4142.588223818885,0.03986758433180487,0.03991576207279418
-4132.147815629191,0.03988962671714314,0.039937676122193275
-4121.733719983313,0.03991167821248708,0.03995953494248883
-4111.345870566657,0.03993373881724993,0.039981338672872825
-4100.984201232476,0.039955808530310555,0.04000308745218497
-4090.648645999424,0.039977887350019135,0.04002478141891778
-4080.3391390539973,0.039999975274199705,0.040046420711211485
-4070.0556147471793,0.04002207230015463,0.04006800546686107
-4059.798007595966,0.040044178424668196,0.040089535823313045
-4049.566252282449,0.04006629364401167,0.0401110119176674
-4039.3602836535138,0.0400884179539441,0.04013243388667824
-4029.18003671992,0.04011055134971996,0.040153801866755684
-4019.025446655998,0.04013269382609066,0.04017511599396654
-4008.8964488002616,0.04015484537732573,0.04019637640403298
-3998.7929786529626,0.04017700600006649,0.04021758323233772
-3988.7149718785345,0.040199175696439444,0.040238736613918843
-3978.6623643019307,0.04022135446879569,0.04025983668347751
-3968.635091910759,0.04024354231895433,0.04028088357537348
-3958.633090854063,0.04026573924820647,0.040301877423627674
-3948.656297441405,0.04028794525732082,0.04032281836192407
-3938.7046481425614,0.040310160346545484,0.04034370652361038
-3928.7780795884382,0.04033238451561177,0.04036454204169609
-3918.876528568325,0.04035461776373997,0.040385325048858264
-3908.9999320320294,0.040376860089640906,0.04040605567743704
-3899.148227087743,0.04039911149151928,0.040426734059440105
-3889.3213510020414,0.040421371967079275,0.04044736032654271
-3879.5192411998805,0.04044364151352838,0.04046793461008767
-3869.7418352636864,0.040465920127577944,0.040488457041087285
-3859.9890709330466,0.040488207805450226,0.040508927750223966
-3850.2608861050157,0.04051050454287956,0.0405293468678496
-3840.557218832896,0.04053281033511775,0.04054971452398813
-3830.878007326236,0.040555125176935644,0.040570030848335555
-3821.223189949611,0.04057744906262914,0.04059029597026244
-3811.592705223538,0.04059978198602127,0.040610510018812065
-3801.986491823864,0.040622123940464216,0.040630673122701674
-3792.4044885802437,0.040644474918845895,0.04065078541032567
-3782.846634477051,0.04066683491359137,0.040670847009753694
-3773.312868651856,0.040689203916667194,0.040690858048733854
-3763.8031303957287,0.04071158191958442,0.04071081865469206
-3754.317359153545,0.040733968913401766,0.04073072895473137
-3744.85549452185,0.040756364888729815,0.040750589075636535
-3735.4174762494677,0.040778769835733496,0.040770399143872635
-3726.0032442381134,0.04080118374413579,0.040790159285583855
-3716.612738539645,0.04082360660322185,0.04080986962659925
-3707.245899357895,0.040846038401841415,0.040829530292428855
-3697.9026670468397,0.040868479128411885,0.040849141408267585
-3688.582982110904,0.040890928770923055,0.040868703098994555
-3679.2867852052664,0.04091338731693828,0.04088821548917246
-3670.014017133418,0.040935854753599836,0.04090767870305268
-3660.764618848688,0.04095833106763125,0.040927092864572114
-3651.5385314530236,0.04098081624534026,0.040946458097355684
-3642.3356961969894,0.04100331027262229,0.040965774524716406
-3633.1560544794625,0.04102581313496392,0.04099126321568549
-3623.9995478464116,0.041048324817444665,0.04101776277308131
-3614.866117991203,0.04107084530474396,0.04104419554470134
-3605.7557067549037,0.04109337458113861,0.04107056169886152
-3596.668256124149,0.041115912630511724,0.04109686140345652
-3587.6037082323583,0.04113845943635065,0.04112309482595616
-3578.562005358824,0.04116101498175403,0.04114926213340814
-3569.5430899277926,0.04118357924943401,0.04117536349244062
-3560.5469045096884,0.04120615222171661,0.041201399069258744
-3551.573391818059,0.04122873388285178,0.04122736902965342
-3542.6224947126284,0.041251324237551186,0.04125327353899252
-3533.694156195331,0.0412739233011036,0.041279112762232346
-3524.7883194133597,0.04129653108829183,0.041304886863908825
-3515.9049276561186,0.04131914761329718,0.0413305960081463
-3507.043924356746,0.04134177288969877,0.041356240358653144
-3498.2052530899787,0.04136440693048232,0.04138182007872794
-3489.388857573678,0.0413870497480389,0.04140733533125505
-3480.5946816666938,0.04140970135417298,0.0414327862787108
-3471.82266937039,0.04143236176010434,0.041458173083159085
-3463.072764826204,0.04145503097647293,0.04148349590625841
-3454.3449123171713,0.041477709013342585,0.041508754909257484
-3445.639056266401,0.04150039588020531,0.04153395025299965
-3436.955141237379,0.041523091585982934,0.04155908209792196
-3428.2931119321393,0.04154579613903598,0.04158415060406052
-3419.652913193704,0.041568509547161375,0.041609155931043404
-3411.0344900030323,0.041591231817601215,0.041634098238099486
-3402.437787480545,0.04161396295704376,0.04165897768405403
-3393.862750884295,0.041636702971628255,0.04168379442733398
-3385.309325609967,0.04165945186695047,0.04170854862596795
-3376.7774571920972,0.04168220964806159,0.04173324043758274
-3368.267091301633,0.04170497631947692,0.041757870019410344
-3359.7781737462383,0.04172775188517816,0.0417824375282871
-3351.3106504709026,0.0417505363486161,0.0418069431206519
-3342.8644675567216,0.041773329712714156,0.04183138695254975
-3334.4395712199803,0.041796131979874425,0.04185576917963442
-3326.035907813071,0.04181894315197911,0.04188008995716574
-3317.6534238232693,0.04184176323039453,0.04190434944001321
-3309.292065873652,0.04186459221597527,0.0419285477826533
-3300.95178072035,0.04188743010906819,0.041952685139177416
-3292.6325152546847,0.04191027690951506,0.04197676166328571
-3284.334216501641,0.041933132616655905,0.0420007775082915
-3276.0568316195636,0.04195599722933445,0.04202473282712217
-3267.8003079001555,0.04197887074589925,0.04204862777231913
-3259.564592768175,0.042001753164209114,0.042072462496038736
-3251.349633779602,0.042024644481636404,0.04209623715005757
-3243.155378624692,0.04204754469506885,0.04211995188576362
-3234.9817751237024,0.04207045380091421,0.04214360685416863
-3226.828771229334,0.04209337179510485,0.042167202205901054
-3218.6963150252063,0.042116298673099586,0.042190738091210454
-3210.584354725551,0.04213923442988762,0.042214214659968385
-3202.4928386758215,0.042162179059990985,0.04223763206166665
-3194.42171535056,0.04218513255747117,0.042260990445423446
-3186.3709333555303,0.04220809491602276,0.04228428995997722
-3178.3404414246684,0.04223106613270051,0.04230753075369546
-3170.3301884219113,0.042254046209085266,0.04233071297456946
-3162.3401233402838,0.042277035146557417,0.042353836770216875
-3154.3701953006766,0.0423000329459522,0.04237690228788534
-3146.420353552152,0.042323039607564866,0.04239990967445155
-3138.490547472858,0.04234605513115155,0.04242285907641861
-3130.5807265666735,0.04236907951593801,0.04244575063992575
-3122.690840466869,0.042392112760617516,0.04246858451073774
-3114.8208389318347,0.04241515486336099,0.04249136083425724
-3106.970671847216,0.04243820582181633,0.042514079755518616
-3099.140289225305,0.04246126563311344,0.04253674141918973
-3091.3296412041223,0.04248433429386936,0.04255934596957456
-3083.5386780474187,0.042507411800190346,0.04258189355061322
-3075.7673501437603,0.04253049814767618,0.0426043843058846
-3068.015608008053,0.04255359333142451,0.042626818378601945
-3060.2834022781844,0.04257669734603421,0.04264919591162259
-3052.5706837177754,0.04259981018560841,0.042671517047439995
-3044.8774032140377,0.04262293184376009,0.042693781928189935
-3037.203511778083,0.042646062313613314,0.0427159906956496
-3029.548960544006,0.042669201587808965,0.04273814349124028
-3021.913700770107,0.04269234965850602,0.04276024045602377
-3014.2976838367517,0.042715506517387834,0.04278228173070865
-3006.700861246375,0.042738672155665756,0.04280426745565017
-2999.123184625006,0.042761846564078596,0.04282619777084593
-2991.5646057192153,0.042785029732901415,0.04284807281594466
-2984.0250763979457,0.04280822165194657,0.04286989273024093
-2976.5045486515987,0.04283142231056634,0.042891657652677814
-2969.002974591118,0.04285463169765846,0.04291336772184951
-2961.520306448293,0.04287784980166887,0.04293502307600051
-2954.0564965751514,0.04290107661059486,0.04295662385302729
-2946.611497443957,0.042924312111988376,0.04297817019047838
-2939.185261646601,0.042947556292960924,0.042999662225556096
-2931.7777418952096,0.04297080914018372,0.043021100095114784
-2924.388891020012,0.04299407063989629,0.043042483935666995
-2917.018661970557,0.04301734077790511,0.04306381388337995
-2909.667007815105,0.04304061953958913,0.04308509007407733
-2902.333881740323,0.04306390690990145,0.043106312643240115
