t_minus_t0_M,FastEMRIWaveforms_delta_h20_real_over_nu,FastEMRIWaveforms_delta_h20_imag_over_nu,effective_0PN_delta_h20_real_over_nu,effective_0PN_delta_h20_imag_over_nu,FastEMRIWaveforms_delta_h30_real_over_nu,FastEMRIWaveforms_delta_h30_imag_over_nu,effective_0PN_delta_h30_real_over_nu,effective_0PN_delta_h30_imag_over_nu,FastEMRIWaveforms_e0_0p8_delta_h20_real_over_nu,FastEMRIWaveforms_e0_0p8_delta_h20_imag_over_nu,FastEMRIWaveforms_e0_0p8_delta_h30_real_over_nu,FastEMRIWaveforms_e0_0p8_delta_h30_imag_over_nu,eccentric_effective_0PN_e0_0p8_delta_h20_real_over_nu,eccentric_effective_0PN_e0_0p8_delta_h20_imag_over_nu,eccentric_effective_0PN_e0_0p8_delta_h30_real_over_nu,eccentric_effective_0PN_e0_0p8_delta_h30_imag_over_nu
199972151400.8514,0.18673743861090408,4.743498207226343e-21,nan,0.0,1.5654971563502292e-25,1.6114806650016063e-07,nan,nan,0.0027291306010979303,-4.4850488800227955e-23,3.9213289332679156e-32,1.527273899981693e-12,0.00273798693830624,0,0,1.5203317551063358e-12
199972151821.2185,0.1867764306089414,4.715667690939676e-21,nan,0.0,1.4199947693301849e-25,1.6131972775803793e-07,nan,nan,0.002729130611544791,-4.485048911655511e-23,3.9213291468874675e-32,1.5272739076394997e-12,0.0027379869487616365,0,0,1.5203317627232108e-12
199972152240.19388,0.18681535244932634,4.688968287573448e-21,nan,0.0,1.2745511058939913e-25,1.6149134056953012e-07,nan,nan,0.002729130621957065,-4.4850489431834993e-23,3.921329359799782e-32,1.5272739152719534e-12,0.0027379869591824184,0,0,1.520331770314866e-12
199972152657.78217,0.186854204180553,4.663384539328157e-21,nan,0.0,1.1294762232593347e-25,1.6166290379763375e-07,nan,nan,0.002729130632334868,-4.485048974607109e-23,3.921329572007216e-32,1.5272739228791387e-12,0.0027379869695686996,0,0,1.5203317778813912e-12
199972153073.98785,0.18689298584785635,4.6388984852475726e-21,nan,0.0,9.85080178644524e-26,1.6183441630534486e-07,nan,nan,0.00272913064267831,-4.485049005926678e-23,3.9213297835120493e-32,1.5272739304611371e-12,0.0027379869799205939,0,0,1.5203317854228603e-12
199972153488.81564,0.18693169750476576,4.6154896881116756e-21,nan,0.0,8.41673029267248e-26,1.620058769556601e-07,nan,nan,0.0027291306529875093,-4.4850490371425595e-23,3.9213299943166707e-32,1.5272739380180344e-12,0.0027379869902382169,0,0,1.5203317929393675e-12
199972153902.27005,0.18697033919461764,4.59313527965835e-21,nan,0.0,6.995648323457355e-26,1.6217728461157545e-07,nan,nan,0.002729130663262578,-4.485049068255094e-23,3.9213302044233747e-32,1.527273945549913e-12,0.0027379870005216807,0,0,1.5203318004309862e-12
199972154314.35562,0.18700891096905192,4.5718099827875185e-21,nan,0.0,5.590656450979083e-26,1.6234863813608736e-07,nan,nan,0.002729130673503628,-4.485049099264623e-23,3.9213304138344726e-32,1.5272739530568555e-12,0.0027379870107710987,0,0,1.5203318078978034e-12
199972154725.07687,0.18704741287411988,4.551486152914034e-21,nan,0.0,4.2048552474176396e-26,1.6251993639219212e-07,nan,nan,0.0027291306837107726,-4.485049130171487e-23,3.9213306225522594e-32,1.5272739605389443e-12,0.0027379870209865835,0,0,1.5203318153399018e-12
199972155134.43832,0.18708584495723288,4.5321338068812155e-21,nan,0.0,2.841345284953008e-26,1.62691178242886e-07,nan,nan,0.0027291306938841235,-4.485049160976026e-23,3.9213308305790304e-32,1.5272739679962616e-12,0.0027379870311682471,0,0,1.5203318227573584e-12
199972155542.4445,0.18712420726716308,4.513720655638336e-21,nan,0.0,1.5032271357644583e-26,1.6286236255116543e-07,nan,nan,0.0027291307040237934,-4.485049191678579e-23,3.9213310379170807e-32,1.52727397542889e-12,0.0027379870413162025,0,0,1.5203318301502576e-12
199972155949.09985,0.18716249985405714,4.496212136833458e-21,nan,0.0,1.9360137203409722e-27,1.6303348818002642e-07,nan,nan,0.002729130714129894,-4.485049222279483e-23,3.9213312445686896e-32,1.5272739828369106e-12,0.0027379870514305607,0,0,1.5203318375186807e-12
199972156354.4089,0.1872007227624276,4.4795714500105734e-21,nan,0.0,-1.0844314340608961e-26,1.6320455399246562e-07,nan,nan,0.002729130724202536,-4.485049252779078e-23,3.9213314505361376e-32,1.5272739902204057e-12,0.0027379870615114326,0,0,1.5203318448627101e-12
199972156758.37607,0.18723887604281889,4.463759583074797e-21,nan,0.0,-2.3277707103384625e-26,1.6337555885147905e-07,nan,nan,0.0027291307342418294,-4.4850492831776954e-23,3.921331655821673e-32,1.5272739975794556e-12,0.0027379870715589292,0,0,1.5203318521824265e-12
199972157161.00583,0.18727695974012284,4.4487353489854335e-21,nan,0.0,-3.5333158846193125e-26,1.635465016200632e-07,nan,nan,0.002729130744247886,-4.4850493134756727e-23,3.921331860427576e-32,1.527274004914142e-12,0.0027379870815731626,0,0,1.5203318594779069e-12
199972157562.30258,0.18731497390528404,4.4344554122240764e-21,nan,0.0,-4.6979663847234685e-26,1.6371738116121426e-07,nan,nan,0.0027291307542208153,-4.485049343673341e-23,3.9213320643560786e-32,1.5272740122245451e-12,0.0027379870915542406,0,0,1.5203318667492362e-12
199972157962.27072,0.18735291858357367,4.420874324392701e-21,nan,0.0,-5.818621638470948e-26,1.6388819633792855e-07,nan,nan,0.002729130764160726,-4.485049373771031e-23,3.921332267609415e-32,1.5272740195107452e-12,0.0027379871015022735,0,0,1.5203318739964895e-12
199972158360.91467,0.18739079382397605,4.4079445514065285e-21,nan,0.0,-6.892181073681772e-26,1.6405894601320243e-07,nan,nan,0.002729130774067729,-4.4850494037690754e-23,3.9213324701898337e-32,1.5272740267728222e-12,0.0027379871114173713,0,0,1.5203318812197517e-12
199972158758.23883,0.1874285996744925,4.395616505753872e-21,nan,0.0,-7.915544118175957e-26,1.642296290500322e-07,nan,nan,0.002729130783941932,-4.485049433667805e-23,3.9213326720995674e-32,1.527274034010857e-12,0.002737987121299643,0,0,1.5203318884190982e-12
199972159154.2476,0.18746633618449182,4.383838575889944e-21,nan,0.0,-8.885610199774028e-26,1.6440024431141418e-07,nan,nan,0.0027291307937834454,-4.4850494634675505e-23,3.92133287334085e-32,1.527274041224929e-12,0.0027379871311491982,0,0,1.5203318955946097e-12
199972159548.94522,0.18750400339762574,4.3725571584388256e-21,nan,0.0,-9.799278746294495e-26,1.6457079066034443e-07,nan,nan,0.0027291308035923747,-4.4850494931686334e-23,3.9213330739158524e-32,1.5272740484151162e-12,0.0027379871409661432,0,0,1.520331902746368e-12
199972159942.33615,0.1875416013636314,4.361716684190698e-21,nan,0.0,-1.065344918555933e-25,1.6474126695981966e-07,nan,nan,0.0027291308133688304,-4.485049522771387e-23,3.921333273826823e-32,1.5272740555814995e-12,0.0027379871507505868,0,0,1.5203319098744449e-12
199972160334.42462,0.18757913012887942,4.35125965048652e-21,nan,0.0,-1.1445020945387127e-25,1.6491167207283585e-07,nan,nan,0.002729130823112918,-4.48504955227613e-23,3.9213334730759175e-32,1.5272740627241558e-12,0.0027379871605026367,0,0,1.5203319169789235e-12
199972160725.21503,0.18761658974585557,4.341126647733632e-21,nan,0.0,-1.2170893453598386e-25,1.6508200486238937e-07,nan,nan,0.0027291308328247455,-4.485049581683193e-23,3.92133367166537e-32,1.5272740698431654e-12,0.0027379871702224012,0,0,1.5203319240598815e-12
199972161114.7116,0.18765398025654192,4.331256392916392e-21,nan,0.0,-1.2827966138013118e-25,1.6525226419147662e-07,nan,nan,0.00272913084250442,-4.4850496109928955e-23,3.921333869597335e-32,1.5272740769386053e-12,0.0027379871799099848,0,0,1.5203319311173962e-12
199972161502.91867,0.18769130171140697,4.3215857530950954e-21,nan,0.0,-1.3413138426451353e-25,1.6542244892309383e-07,nan,nan,0.0027291308521520475,-4.485049640205562e-23,3.9213340668739993e-32,1.5272740840105543e-12,0.002737987189565496,0,0,1.5203319381515454e-12
199972161889.84048,0.1877285541575298,4.312049777096293e-21,nan,0.0,-1.3923309746733355e-25,1.6559255792023735e-07,nan,nan,0.002729130861767734,-4.485049669321513e-23,3.9213342634975344e-32,1.52727409105909e-12,0.0027379871991890401,0,0,1.5203319451624076e-12
199972162275.48132,0.18776573764368532,4.3025808329471574e-21,nan,0.0,-1.4363726140523714e-25,1.6576259466377036e-07,nan,nan,0.0027291308713515866,-4.48504969834107e-23,3.9213344594701116e-32,1.52727409808429e-12,0.0027379872087807235,0,0,1.5203319521500554e-12
199972162659.8454,0.18780285222491241,4.293090729040533e-21,nan,0.0,-1.479110970160795e-25,1.6593259056417172e-07,nan,nan,0.0027291308809037087,-4.4850497272645506e-23,3.921334654793871e-32,1.5272741050862314e-12,0.0027379872183406523,0,0,1.5203319591145731e-12
199972163042.93692,0.18783989796314934,4.2834726847815565e-21,nan,0.0,-1.5216525681529985e-25,1.6610255085030466e-07,nan,nan,0.0027291308904242063,-4.485049756092271e-23,3.921334849470952e-32,1.5272741120649908e-12,0.0027379872278689289,0,0,1.5203319660560314e-12
199972163424.76016,0.1878768749244592,4.273623488563883e-21,nan,0.0,-1.5639769365211855e-25,1.6627247444090635e-07,nan,nan,0.0027291308999131845,-4.4850497848245534e-23,3.921335043503527e-32,1.527274119020646e-12,0.0027379872373656617,0,0,1.5203319729745081e-12
199972163805.31924,0.1879137831689232,4.2634448639898405e-21,nan,0.0,-1.6060636037574025e-25,1.6644236025471327e-07,nan,nan,0.002729130909370746,-4.4850498134617076e-23,3.9213352368936884e-32,1.527274125953272e-12,0.0027379872468309514,0,0,1.5203319798700798e-12
199972164184.61844,0.18795062276505148,4.2528434074247764e-21,nan,0.0,-1.647892098353784e-25,1.6661220721046222e-07,nan,nan,0.0027291309187969974,-4.4850498420040546e-23,3.9213354296436075e-32,1.5272741328629466e-12,0.0027379872562649054,0,0,1.520331986742822e-12
199972164562.66183,0.18798739377054777,4.241730535284138e-21,nan,0.0,-1.6894419488024454e-25,1.6678201422689007e-07,nan,nan,0.00272913092819204,-4.485049870451903e-23,3.921335621755363e-32,1.5272741397497446e-12,0.0027379872656676258,0,0,1.5203319935928102e-12
199972164939.45364,0.18802409625155042,4.230022421026052e-21,nan,0.0,-1.7306926835954984e-25,1.669517802227335e-07,nan,nan,0.0027291309375559783,-4.4850498988055685e-23,3.9213358132310954e-32,1.5272741466137425e-12,0.0027379872750392161,0,0,1.5203320004201179e-12
199972165314.99802,0.1880607302730208,4.217639940576358e-21,nan,0.0,-1.7716238312250786e-25,1.6712150411672938e-07,nan,nan,0.0027291309468889156,-4.485049927065365e-23,3.921336004072913e-32,1.5272741534550157e-12,0.0027379872843797805,0,0,1.5203320072248265e-12
199972165689.29904,0.18809729589388785,4.204508617501567e-21,nan,0.0,-1.812214920183234e-25,1.672911848276142e-07,nan,nan,0.0027291309561909534,-4.4850499552315984e-23,3.9213361942828937e-32,1.5272741602736391e-12,0.0027379872936894199,0,0,1.5203320140070039e-12
199972166062.36084,0.18813379317671147,4.19055856359524e-21,nan,0.0,-1.8524454789621653e-25,1.674608212741251e-07,nan,nan,0.0027291309654621948,-4.4850499833045805e-23,3.9213363838631316e-32,1.5272741670696874e-12,0.0027379873029682368,0,0,1.5203320207667273e-12
199972166434.18756,0.1881702221877017,4.175724422785761e-21,nan,0.0,-1.8922950360539206e-25,1.6763041237499857e-07,nan,nan,0.002729130974702742,-4.485050011284622e-23,3.921336572815736e-32,1.5272741738432366e-12,0.0027379873122163356,0,0,1.5203320275040704e-12
199972166804.78326,0.18820658298944765,4.159945318498513e-21,nan,0.0,-1.9317431199506351e-25,1.6779995704897146e-07,nan,nan,0.002729130983912696,-4.4850500391720296e-23,3.921336761142769e-32,1.5272741805943602e-12,0.0027379873214338156,0,0,1.5203320342191119e-12
199972167174.152,0.1882428756408921,4.143164799204397e-21,nan,0.0,-1.9707692591444218e-25,1.6796945421478052e-07,nan,nan,0.002729130993092158,-4.4850500669671084e-23,3.921336948846294e-32,1.5272741873231324e-12,0.0027379873306207793,0,0,1.5203320409119189e-12
199972167542.29785,0.18827910020706484,4.125330779590239e-21,nan,0.0,-2.0093529821273947e-25,1.681389027911625e-07,nan,nan,0.002729131002241229,-4.4850500946701636e-23,3.9213371359283723e-32,1.527274194029627e-12,0.0027379873397773273,0,0,1.5203320475825687e-12
199972167909.22488,0.18831525674934746,4.106395490932445e-21,nan,0.0,-2.047473817391687e-25,1.6830830169685428e-07,nan,nan,0.0027291310113600102,-4.4850501222815026e-23,3.9213373223910835e-32,1.5272742007139187e-12,0.0027379873489035609,0,0,1.5203320542311347e-12
199972168274.9371,0.18835134532789893,4.086315426571545e-21,nan,0.0,-2.0851112934293516e-25,1.6847764985059237e-07,nan,nan,0.0027291310204486012,-4.485050149801427e-23,3.921337508236458e-32,1.5272742073760802e-12,0.0027379873579995787,0,0,1.5203320608576852e-12
199972168639.43857,0.1883873660089927,4.065051284656177e-21,nan,0.0,-2.122244938732582e-25,1.6864694617111384e-07,nan,nan,0.002729131029507103,-4.485050177230242e-23,3.9213376934665585e-32,1.5272742140161853e-12,0.0027379873670654829,0,0,1.5203320674623001e-12
199972169002.73325,0.1884233188527909,4.042567922145098e-21,nan,0.0,-2.158854281793412e-25,1.688161895771551e-07,nan,nan,0.002729131038535614,-4.485050204568246e-23,3.921337878083402e-32,1.5272742206343066e-12,0.0027379873761013722,0,0,1.5203320740450459e-12
199972169364.82516,0.18845920392067295,4.018834298606877e-21,nan,0.0,-2.1949188511040337e-25,1.6898537898745332e-07,nan,nan,0.0027291310475342345,-4.485050231815742e-23,3.921338062089035e-32,1.5272742272305172e-12,0.0027379873851073461,0,0,1.5203320806060014e-12
199972169725.71826,0.18849502127278295,3.993823425871806e-21,nan,0.0,-2.2304181751565026e-25,1.6915451332074492e-07,nan,nan,0.002729131056503062,-4.485050258973026e-23,3.9213382454854576e-32,1.5272742338048891e-12,0.0027379873940835031,0,0,1.5203320871452331e-12
199972170085.4166,0.1885307709754107,3.967512311345368e-21,nan,0.0,-2.265331782442951e-25,1.6932359149576684e-07,nan,nan,0.0027291310654421973,-4.485050286040404e-23,3.9213384282747327e-32,1.5272742403574959e-12,0.0027379874030299444,0,0,1.5203320936628171e-12
199972170443.924,0.18856645308622458,3.939881917515805e-21,nan,0.0,-2.299639201455492e-25,1.694926124312558e-07,nan,nan,0.0027291310743517362,-4.485050313018165e-23,3.921338610458815e-32,1.5272742468884077e-12,0.0027379874119467643,0,0,1.5203321001588211e-12
199972170801.2445,0.18860206766657375,3.9109171026059055e-21,nan,0.0,-2.333319960686239e-25,1.6966157504594851e-07,nan,nan,0.0027291310832317783,-4.4850503399066105e-23,3.9213387920397355e-32,1.5272742533976975e-12,0.0027379874208340632,0,0,1.5203321066333179e-12
199972171157.38205,0.1886376147815072,3.880606569827811e-21,nan,0.0,-2.366353588627324e-25,1.698304782585819e-07,nan,nan,0.0027291310920824216,-4.4850503667060385e-23,3.92133897301951e-32,1.5272742598854376e-12,0.0027379874296919403,0,0,1.5203321130863843e-12
199972171512.34048,0.18867309448988526,3.8489428258058985e-21,nan,0.0,-2.3987196137708065e-25,1.6999932098789242e-07,nan,nan,0.0027291311009037624,-4.4850503934167384e-23,3.9213391534000926e-32,1.527274266351698e-12,0.0027379874385204893,0,0,1.5203321195180827e-12
199972171866.12375,0.18870850685426144,3.81592212310666e-21,nan,0.0,-2.43039756460887e-25,1.7016810215261725e-07,nan,nan,0.002729131109695898,-4.485050420039006e-23,3.9213393331834845e-32,1.5272742727965502e-12,0.0027379874473198104,0,0,1.5203321259284881e-12
199972172218.73572,0.18874385193345725,3.781544417673786e-21,nan,0.0,-2.4613669696335765e-25,1.703368206714928e-07,nan,nan,0.0027291311184589246,-4.485050446573134e-23,3.921339512371655e-32,1.5272742792200651e-12,0.002737987456089999,0,0,1.5203321323176703e-12
199972172570.1803,0.18877912979248132,3.7458133110842724e-21,nan,0.0,-2.4916073573370557e-25,1.705054754632559e-07,nan,nan,0.00272913112719294,-4.485050473019415e-23,3.921339690966589e-32,1.5272742856223138e-12,0.0027379874648311522,0,0,1.5203321386856995e-12
199972172920.46133,0.18881434048762333,3.708736016855897e-21,nan,0.0,-2.5210982562114217e-25,1.7067406544664345e-07,nan,nan,0.002729131135898039,-4.4850504993781396e-23,3.92133986897024e-32,1.527274292003366e-12,0.0027379874735433654,0,0,1.5203321450326476e-12
199972173269.58267,0.1888494840838596,3.6703232952570985e-21,nan,0.0,-2.5498191947487875e-25,1.708425895403921e-07,nan,nan,0.0027291311445743175,-4.485050525649597e-23,3.9213400463845635e-32,1.5272742983632924e-12,0.0027379874822267346,0,0,1.5203321513585798e-12
199972173617.5482,0.18888456064241618,3.630589418439878e-21,nan,0.0,-2.5777497014412815e-25,1.7101104666323874e-07,nan,nan,0.002729131153221872,-4.485050551834077e-23,3.9213402232115277e-32,1.527274304702163e-12,0.0027379874908813558,0,0,1.5203321576635673e-12
199972173964.36166,0.1889195702232443,3.589552121262268e-21,nan,0.0,-2.6048693047809734e-25,1.711794357339199e-07,nan,nan,0.002729131161840796,-4.4850505779318674e-23,3.921340399453056e-32,1.527274311020047e-12,0.0027379874995073243,0,0,1.5203321639476835e-12
199972174310.02692,0.18895451288500906,3.547232554982222e-21,nan,0.0,-2.6311575332600334e-25,1.7134775567117257e-07,nan,nan,0.002729131170431185,-4.485050603943253e-23,3.9213405751110866e-32,1.5272743173170139e-12,0.0027379875081047331,0,0,1.5203321702109963e-12
199972174654.5478,0.18898938869261175,3.503655231726393e-21,nan,0.0,-2.656593915370519e-25,1.715160053937333e-07,nan,nan,0.0027291311789931338,-4.485050629868524e-23,3.9213407501875744e-32,1.5272743235931335e-12,0.0027379875166736794,0,0,1.5203321764535699e-12
199972174997.928,0.18902419770214443,3.4588479972246095e-21,nan,0.0,-2.6811579796045986e-25,1.7168418382033912e-07,nan,nan,0.002729131187526735,-4.4850506557079603e-23,3.9213409246844113e-32,1.527274329848474e-12,0.0027379875252142557,0,0,1.5203321826754781e-12
199972175340.17142,0.18905893997845202,3.412841963380477e-21,nan,0.0,-2.704829254454345e-25,1.7185228986972656e-07,nan,nan,0.002729131196032085,-4.4850506814618514e-23,3.9213410986035503e-32,1.5272743360831053e-12,0.0027379875337265568,0,0,1.5203321888767857e-12
199972175681.28177,0.18909361558258383,3.3656714789743648e-21,nan,0.0,-2.727587268411886e-25,1.7202032246063248e-07,nan,nan,0.0027291312045092764,-4.48505070713048e-23,3.9213412719468996e-32,1.527274342297096e-12,0.0027379875422106764,0,0,1.5203321950575622e-12
199972176021.2628,0.1891282245717718,3.3173740855529784e-21,nan,0.0,-2.7494115499693328e-25,1.7218828051179363e-07,nan,nan,0.002729131212958402,-4.4850507327141256e-23,3.9213414447163515e-32,1.5272743484905132e-12,0.0027379875506667074,0,0,1.5203322012178784e-12
199972176360.11816,0.18916276700697923,3.267990463041929e-21,nan,0.0,-2.7702816276188006e-25,1.7235616294194676e-07,nan,nan,0.0027291312213795532,-4.4850507582130666e-23,3.9213416169137824e-32,1.527274354663425e-12,0.0027379875590947409,0,0,1.5203322073577965e-12
199972176697.85175,0.18919724295292692,3.2175643850913335e-21,nan,0.0,-2.7901770298524127e-25,1.7252396866982876e-07,nan,nan,0.0027291312297728263,-4.4850507836275925e-23,3.9213417885411453e-32,1.527274360815901e-12,0.0027379875674948735,0,0,1.5203322134773891e-12
199972177034.46713,0.18923165246544507,3.1661426939556854e-21,nan,0.0,-2.809077285162251e-25,1.7269169661417608e-07,nan,nan,0.00272913123813831,-4.485050808957974e-23,3.921341959600272e-32,1.527274366948007e-12,0.0027379875758671941,0,0,1.5203322195767195e-12
199972177369.9681,0.18926599560663512,3.113775235489296e-21,nan,0.0,-2.82696192204047e-25,1.7285934569372584e-07,nan,nan,0.0027291312464760987,-4.485050834204496e-23,3.921342130093084e-32,1.5272743730598116e-12,0.0027379875842117973,0,0,1.5203322256558584e-12
199972177704.3583,0.1893002724372908,3.0605148271204093e-21,nan,0.0,-2.843810468979144e-25,1.7302691482721448e-07,nan,nan,0.0027291312547862824,-4.485050859367431e-23,3.9213423000214273e-32,1.5272743791513813e-12,0.0027379875925287729,0,0,1.5203322317148698e-12
199972178037.64142,0.1893344830194316,3.0064172115825366e-21,nan,0.0,-2.859602454470423e-25,1.7319440293337907e-07,nan,nan,0.002729131263068953,-4.485050884447058e-23,3.9213424693871783e-32,1.5272743852227834e-12,0.0027379876008182128,0,0,1.520332237753821e-12
199972178369.82114,0.18936862741120544,2.9515410230234954e-21,nan,0.0,-2.874317407006394e-25,1.7336180893095618e-07,nan,nan,0.0027291312713242028,-4.4850509094436545e-23,3.9213426381922134e-32,1.527274391274085e-12,0.0027379876090802093,0,0,1.5203322437727797e-12
199972178700.90112,0.18940270567452774,2.8959477330139843e-21,nan,0.0,-2.887934855079179e-25,1.7352913173868257e-07,nan,nan,0.002729131279552122,-4.4850509343574956e-23,3.9213428064383943e-32,1.5272743973053529e-12,0.0027379876173148536,0,0,1.5203322497718094e-12
199972179030.88495,0.18943671786742705,2.8397016216304605e-21,nan,0.0,-2.900434327180892e-25,1.7369637027529507e-07,nan,nan,0.0027291312877527995,-4.4850509591888504e-23,3.9213429741275344e-32,1.5272744033166519e-12,0.0027379876255222333,0,0,1.5203322557509808e-12
199972179359.77628,0.1894706640517027,2.782869723814301e-21,nan,0.0,-2.9117953518036457e-25,1.738635234595304e-07,nan,nan,0.002729131295926327,-4.485050983937995e-23,3.921343141261496e-32,1.5272744093080489e-12,0.0027379876337024407,0,0,1.5203322617103547e-12
199972179687.57877,0.189504544287818,2.7255217970718813e-21,nan,0.0,-2.9219974574395587e-25,1.7403059021012548e-07,nan,nan,0.0027291313040727944,-4.4850510086052035e-23,3.9213433078421383e-32,1.5272744152796107e-12,0.0027379876418555673,0,0,1.5203322676499992e-12
199972180014.296,0.18953835863745683,2.6677302768646587e-21,nan,0.0,-2.9310201725807294e-25,1.7419756944581671e-07,nan,nan,0.0027291313121922916,-4.485051033190746e-23,3.921343473871278e-32,1.5272744212314022e-12,0.0027379876499817003,0,0,1.520332273569981e-12
199972180339.93152,0.18957210715838774,2.609570245447572e-21,nan,0.0,-2.9388430257192897e-25,1.743644600853413e-07,nan,nan,0.0027291313202849063,-4.485051057694891e-23,3.9213436393507273e-32,1.5272744271634886e-12,0.0027379876580809295,0,0,1.5203322794703621e-12
199972180664.48895,0.18960578991215973,2.5511193790358846e-21,nan,0.0,-2.94544554534734e-25,1.7453126104743565e-07,nan,nan,0.0027291313283507286,-4.4850510821179084e-23,3.921343804282317e-32,1.5272744330759355e-12,0.0027379876661533437,0,0,1.5203322853512085e-12
199972180987.97186,0.1896394069589685,2.4924579172942485e-21,nan,0.0,-2.9508072599569985e-25,1.7469797125083665e-07,nan,nan,0.0027291313363898475,-4.485051106460068e-23,3.921343968667863e-32,1.5272744389688078e-12,0.0027379876741990333,0,0,1.5203322912125847e-12
199972181310.38382,0.18967295835764564,2.4336686244578665e-21,nan,0.0,-2.9549076980403776e-25,1.7486458961428112e-07,nan,nan,0.002729131344402351,-4.485051130721638e-23,3.9213441325091775e-32,1.5272744448421704e-12,0.0027379876822180853,0,0,1.5203322970545542e-12
199972181631.72833,0.18970644417081753,2.3748367416483926e-21,nan,0.0,-2.957726388089592e-25,1.7503111505650575e-07,nan,nan,0.0027291313523883265,-4.485051154902883e-23,3.9213442958080456e-32,1.5272744506960876e-12,0.0027379876902105882,0,0,1.5203323028771843e-12
199972181952.00897,0.1897398644571619,2.3160499621673083e-21,nan,0.0,-2.9592428585967537e-25,1.7519754649624743e-07,nan,nan,0.0027291313603478628,-4.485051179004071e-23,3.921344458566281e-32,1.5272744565306242e-12,0.0027379876981766301,0,0,1.5203323086805361e-12
199972182271.22928,0.1897732192792903,2.2573991146972872e-21,nan,0.0,-2.9594320283435054e-25,1.75363885485935e-07,nan,nan,0.002729131368281048,-4.4850512030254687e-23,3.921344620785682e-32,1.5272744623458447e-12,0.0027379877061162994,0,0,1.5203323144646743e-12
199972182589.3927,0.1898065086982223,2.1990032795268538e-21,nan,0.0,-2.9582410722128436e-25,1.7553016158244173e-07,nan,nan,0.002729131376187968,-4.485051226967336e-23,3.921344782468003e-32,1.5272744681418122e-12,0.0027379877140296816,0,0,1.5203323202296655e-12
199972182906.50275,0.18983973278847646,2.141016336009951e-21,nan,0.0,-2.955698776754583e-25,1.7569638256351273e-07,nan,nan,0.00272913138406871,-4.485051250829936e-23,3.921344943615026e-32,1.5272744739185902e-12,0.0027379877219168651,0,0,1.5203323259755682e-12
199972183222.56296,0.1898728916237483,2.083588762109193e-21,nan,0.0,-2.9518540858357325e-25,1.7586254745492863e-07,nan,nan,0.0027291313919233615,-4.4850512746135354e-23,3.92134510422855e-32,1.5272744796762434e-12,0.0027379877297779363,0,0,1.520332331702449e-12
199972183537.57678,0.18990598527884328,2.0268640083090665e-21,nan,0.0,-2.946755943323311e-25,1.760286552824695e-07,nan,nan,0.002729131399752008,-4.4850512983183946e-23,3.921345264310328e-32,1.5272744854148348e-12,0.0027379877376129819,0,0,1.5203323374103688e-12
199972183851.54767,0.18993901382185763,1.970978594038121e-21,nan,0.0,-2.9404532930843313e-25,1.7619470507191568e-07,nan,nan,0.002729131407554736,-4.4850513219447726e-23,3.9213454238621113e-32,1.527274491134427e-12,0.0027379877454220872,0,0,1.5203323430993901e-12
199972184164.47906,0.18997197732719295,1.91606216773868e-21,nan,0.0,-2.932995078985807e-25,1.763606958490475e-07,nan,nan,0.002729131415331631,-4.4850513454929284e-23,3.921345582885654e-32,1.5272744968350828e-12,0.0027379877532053391,0,0,1.5203323487695781e-12
199972184476.37445,0.19000487586775214,1.862237602179375e-21,nan,0.0,-2.9244302448947516e-25,1.7652662663964532e-07,nan,nan,0.0027291314230827794,-4.485051368963124e-23,3.921345741382723e-32,1.5272745025168656e-12,0.002737987760962823,0,0,1.5203323544209932e-12
199972184787.2372,0.19003770951754168,1.8096210711475496e-21,nan,0.0,-2.914807734678176e-25,1.7669249646948954e-07,nan,nan,0.002729131430808265,-4.485051392355615e-23,3.9213458993550393e-32,1.5272745081798372e-12,0.002737987768694623,0,0,1.5203323600536986e-12
199972185097.0708,0.1900704783464386,1.758322138414354e-21,nan,0.0,-2.904176492203109e-25,1.7685830436436011e-07,nan,nan,0.002729131438508174,-4.48505141567066e-23,3.921346056804356e-32,1.5272745138240605e-12,0.0027379877764008255,0,0,1.520332365667756e-12
199972185405.8786,0.19010318242803595,1.7084438248599205e-21,nan,0.0,-2.892585461336541e-25,1.7702404935003782e-07,nan,nan,0.0027291314461825905,-4.4850514389085146e-23,3.921346213732395e-32,1.5272745194495969e-12,0.002737987784081514,0,0,1.5203323712632251e-12
199972185713.66403,0.19013582183441102,1.6600826962104443e-21,nan,0.0,-2.8800835859455066e-25,1.771897304523026e-07,nan,nan,0.002729131453831599,-4.485051462069435e-23,3.9213463701408925e-32,1.527274525056509e-12,0.002737987791736775,0,0,1.5203323768401709e-12
199972186020.43048,0.19016839663610605,1.6133289410799592e-21,nan,0.0,-2.8667198098970124e-25,1.7735534669693492e-07,nan,nan,0.0027291314614552842,-4.485051485153677e-23,3.9213465260315697e-32,1.5272745306448582e-12,0.0027379877993666916,0,0,1.5203323823986522e-12
199972186326.18127,0.1902009069073995,1.5682664416559283e-21,nan,0.0,-2.852543077058072e-25,1.7752089710971508e-07,nan,nan,0.0027291314690537282,-4.485051508161491e-23,3.9213466814061175e-32,1.5272745362147053e-12,0.0027379878069713464,0,0,1.520332387938728e-12
199972186630.91983,0.19023335271840258,1.5249728621210775e-21,nan,0.0,-2.8376023312957004e-25,1.7768638071642335e-07,nan,nan,0.002729131476627017,-4.4850515310931344e-23,3.921346836266273e-32,1.5272745417661125e-12,0.0027379878145508247,0,0,1.5203323934604662e-12
