t_minus_t0_M,NRHybSur3dq8_CCE_energy_radiated_over_M,SEOBNRv5EHM_energy_radiated_over_M,NRHybSur3dq8_CCE_angular_momentum_z_radiated_over_M2,SEOBNRv5EHM_angular_momentum_z_radiated_over_M2,NRHybSur3dq8_CCE_planar_momentum_over_M,SEOBNRv5EHM_planar_momentum_over_M
1605573.0,0.0012986576007195457,0.0012981979063808938,0.44917256850217285,0.44901952002034906,3.573443145061533e-08,3.579815237010443e-08
1605980.0,0.0013004241595771808,0.0012999634941297507,0.44956784081917106,0.4494145544700239,3.9687472157549016e-08,3.966103173929123e-08
1606457.0,0.001302501425836334,0.001302039614798733,0.4500321683179287,0.44987860184152195,3.4315603146131616e-08,3.4228863719844056e-08
1606880.0,0.0013043497713137713,0.001303886941621128,0.45044490267640663,0.4502910871710266,3.45708283711764e-08,3.4625493964705725e-08
1607342.0,0.0013063752799614453,0.0013059113313189851,0.4508967407010777,0.4507426519801488,3.998045923078712e-08,3.996875038526094e-08
1607760.0,0.0013082139877259595,0.0013077490233660129,0.45130649553907576,0.45115215892711347,3.6038376220437944e-08,3.593878491027782e-08
1608226.0,0.0013102707207330695,0.00130980461725646,0.45176437225721044,0.45160975804886705,3.419127502401567e-08,3.423164811932752e-08
1608660.0,0.0013121927792361496,0.0013117256128613065,0.45219182459309676,0.4520369513181545,3.995776688883504e-08,3.9971406110336727e-08
1609110.0,0.0013141924258617795,0.0013137241493075367,0.4526360783732704,0.4524809350115887,3.7077235967639574e-08,3.6976869701481435e-08
1609560.0,0.0013161989582445685,0.0013157295701385157,0.45308139817908955,0.45292598432982417,3.3902086186139476e-08,3.3925315524231284e-08
1609994.0,0.001318140717012139,0.001317670249067488,0.4535119004737913,0.4533562243405758,3.976383867819261e-08,3.9797744313908837e-08
1610460.0,0.0013202328674301804,0.0013197612378518808,0.4539752604478399,0.45381930211178045,3.804350791801978e-08,3.794488619771745e-08
1610878.0,0.001322115922487814,0.001321643244391883,0.4543918809052031,0.4542356682430848,3.384455081352546e-08,3.383795979357058e-08
1611360.0,0.0013242948559557693,0.0013238209647746502,0.4548734562805815,0.4547169495054698,3.982698668823267e-08,3.9865320224027995e-08
1611762.0,0.0013261183770299097,0.0013256434685663817,0.45527606265939824,0.4551193095244831,3.9549085431255367e-08,3.946424262651048e-08
1612240.0,0.0013282940697854355,0.001327817947576164,0.45575592625623523,0.4555988793254412,3.412973561716721e-08,3.4113984128756444e-08
1612646.0,0.001330148420833102,0.0013296712611733992,0.4561644893852107,0.4560071917168516,3.8817194360616216e-08,3.887708741198253e-08
1613140.0,0.0013324126463781665,0.0013319342221456555,0.4566628280682293,0.4565052247193748,3.994840095648158e-08,3.986370070093473e-08
1613530.0,0.0013342063981380482,0.0013337269679371245,0.4570572050846249,0.45689935904615425,3.475995670049793e-08,3.4702740564653556e-08
1614040.0,0.0013365603809724238,0.0013360796335762542,0.4575742016367632,0.4574160377096005,3.933196089385795e-08,3.938909186054873e-08
1614415.0,0.0013382972996021025,0.001337815576676705,0.45795527193991514,0.45779687302206884,4.125967427109641e-08,4.120564498454145e-08
1614940.0,0.0013407376487376262,0.0013402545570884252,0.4584900947694864,0.45833136613410613,3.4909006107693463e-08,3.486746975498235e-08
1615299.0,0.0013424122397784487,0.0013419282066364849,0.45885670624816194,0.45869775110664984,3.780105722440797e-08,3.786619120947508e-08
1615820.0,0.0013448510117477334,0.0013443656069845006,0.459390051542681,0.4592307666308667,4.137636197683651e-08,4.131052829900552e-08
1616183.0,0.0013465561922844861,0.001346069826478741,0.459762567030062,0.4596030513491416,3.6408341135494074e-08,3.632083573436256e-08
1616720.0,0.0013490878235982615,0.0013486000316665038,0.4603150276441113,0.4601551696054019,3.891894473729968e-08,3.898394217412198e-08
1617067.0,0.0013507295282775599,0.0013502408082343975,0.4606729013870644,0.4605128209443897,4.225825602021042e-08,4.223681720988012e-08
1617620.0,0.0013533553294299916,0.0013528651282274388,0.46124467073111,0.4610842352479578,3.6008236087865503e-08,3.59419199470441e-08
1617951.0,0.0013549326255671193,0.0013544415306606687,0.46158775708757777,0.46142710783112934,3.711382778835387e-08,3.716713170571379e-08
1618520.0,0.0013576539343918765,0.001357161301245287,0.46217903205858796,0.4620180147049949,4.2323146508427485e-08,4.2268305791432e-08
1618835.0,0.0013591658706306588,0.0013586723795750181,0.46250718299565996,0.46234596073598794,3.826918090748666e-08,3.8166560831062464e-08
1619420.0,0.0013619840505057351,0.0013614889627429094,0.4631181635760688,0.46295655994114326,3.9092199764910626e-08,3.915840559561602e-08
1619719.0,0.0013634296571258678,0.0013629337484165464,0.4634312287140438,0.46326942924855147,4.277540898143436e-08,4.277886963253621e-08
1620300.0,0.0013662488139237505,0.0013657513036949224,0.464041088702588,0.4638789074381074,3.7169737211200347e-08,3.708800413377119e-08
1620603.0,0.0013677243881273623,0.001367226037610759,0.46435994501892763,0.46419756371685644,3.6920770150581424e-08,3.695596414999023e-08
1621200.0,0.0013706424982256925,0.0013701424873418663,0.46498981139020445,0.4648270348864764,4.321082212076453e-08,4.316884011182585e-08
1621488.0,0.0013720553828052574,0.0013715545646064468,0.465294441644566,0.4651314733677142,3.997948160590973e-08,3.9873785273798594e-08
1622100.0,0.0013750689699149183,0.0013745664345142206,0.4659434645963761,0.4657800882160358,3.925380094510418e-08,3.931926984224806e-08
1622372.0,0.0013764132689435093,0.001375909963934441,0.46623265869100816,0.46606909981614164,4.308744192410861e-08,4.311305639061576e-08
1623000.0,0.0013795286747623626,0.0013790235904501474,0.4669021040693439,0.4667381230925619,3.7966407299388485e-08,3.788170310128817e-08
1623256.0,0.0013808033479931804,0.0013802975330097984,0.46717570263822344,0.46701154864410027,3.717488900594291e-08,3.719036877791952e-08
1623900.0,0.001384022066250594,0.0013835144089081207,0.46786578635401255,0.46770119611117306,4.393381288099275e-08,4.389162669132208e-08
1624140.0,0.0013852260524319677,0.0013847177045753576,0.4681236273516227,0.467958873796186,4.1440437107588884e-08,4.133610408005977e-08
1624780.0,0.001388448621739819,0.0013879384242435947,0.4688129849012479,0.46864779421908953,3.973618910374674e-08,3.980084135099522e-08
1625024.0,0.0013896818267836247,0.001389170919386696,0.4690764882566068,0.46891113008139446,4.34105201667544e-08,4.3448037416439674e-08
1625680.0,0.0013930100120275752,0.0013924971916325821,0.46978681173176645,0.4696210021672795,3.880766460437441e-08,3.87195628076056e-08
1625908.0,0.0013941711183805073,0.001393657627384694,0.47003434078690615,0.4698683733374772,3.771328083524389e-08,3.7712604961275935e-08
1626580.0,0.0013976064961080796,0.0013970910272924162,0.4707658561709454,0.47059942279190753,4.46834658991865e-08,4.4641642706407586e-08
1626792.0,0.0013986943856564914,0.001398178287098039,0.47099724168891915,0.4708306603299461,4.261786367905849e-08,4.251745232380675e-08
1627480.0,0.0014022385660763855,0.0014017204226106964,0.4717501790739055,0.47158311682953996,4.086500242196406e-08,4.093188882303551e-08
1627677.0,0.0014032572722460068,0.001402738538720441,0.4719663468019997,0.4717991460736458,4.390371135917983e-08,4.394725637886249e-08
1628360.0,0.001406802590609783,0.0014062818066181123,0.47271779123235297,0.4725501092478496,3.944109473075926e-08,3.9354831769691077e-08
1628561.0,0.0014078499456695332,0.0014073285544383449,0.47293952510742604,0.47277170079388753,3.841017143599151e-08,3.840543934913239e-08
1629260.0,0.0014115065280319607,0.001410983016786033,0.47371273691989924,0.47354441597881647,4.5384621161572164e-08,4.5336248774333826e-08
1629445.0,0.001412478030960424,0.0014119539540885788,0.4739179289146769,0.4737494757477961,4.352225254306327e-08,4.3421953437109796e-08
1630160.0,0.0014162475756862277,0.001415721309905369,0.47471314863491715,0.4745441835123047,4.200498672549253e-08,4.207303988671467e-08
1630329.0,0.001417142022996451,0.0014166152346067216,0.47490161890766,0.4747325318992849,4.461835006951224e-08,4.466462889893588e-08
1631060.0,0.0014210262663591354,0.0014204972185145655,0.47571909161349774,0.4755494770470433,3.969435375486014e-08,3.962364421012312e-08
1631213.0,0.0014218424285744428,0.0014213129028293342,0.47589065709832656,0.47572093127457366,3.91991174258665e-08,3.919188080923301e-08
1631960.0,0.00142584314478364,0.001425311286581206,0.47673063243476227,0.4765603630285481,4.582396272277134e-08,4.5755269233589464e-08
1632097.0,0.001426579765653663,0.0014260474759711752,0.47688510675875817,0.47671473702013356,4.419118595176567e-08,4.4087993057574826e-08
1632840.0,0.0014305904388705105,0.0014300558053365572,0.4777251721841731,0.47755425725124945,4.349140785449587e-08,4.355868213012605e-08
1632981.0,0.0014313545636303253,0.00143081948232587,0.47788503241762703,0.4777140134906821,4.559084885546112e-08,4.563139197495071e-08
1633740.0,0.0014354844917326053,0.0014349469910505284,0.47874798495396315,0.47857640434678245,4.013775766594165e-08,4.0085861231662265e-08
1633865.0,0.00143616736376527,0.0014356294607139896,0.4788904999208928,0.47871882615510847,4.00860571451806e-08,4.008862221408181e-08
1634640.0,0.0014404184225126986,0.0014398780251298955,0.47977660107600345,0.4796043491893223,4.6103691973843604e-08,4.6017056104642085e-08
1634750.0,0.0014410242243804564,0.001440483468415037,0.47990272264094613,0.4797303879558856,4.457397485412857e-08,4.446606885606671e-08
1635540.0,0.0014453928227856896,0.0014448494989388863,0.4808110921282609,0.4806381633140629,4.5597729246132474e-08,4.5653704345398104e-08
1635634.0,0.001445914731901993,0.0014453710985166458,0.48091948107325216,0.4807464809140293,4.678779745557841e-08,4.681971482981981e-08
1636420.0,0.0014502963919243658,0.0014497501770311541,0.48182834515828127,0.48165474883834414,4.077041626336539e-08,4.074890002948723e-08
1636518.0,0.0014508449272170464,0.0014502983876678443,0.48194198519353015,0.48176831407079496,4.118187032933071e-08,4.120349647549919e-08
1637320.0,0.00145535262565628,0.0014548034236249493,0.4828746719124659,0.48270038716267033,4.596905658729433e-08,4.586403184789871e-08
1637402.0,0.0014558153991231218,0.001455265922400171,0.48297030592616563,0.4827959580169531,4.4667125782121175e-08,4.4553915663175915e-08
1638220.0,0.0014604511687866602,0.0014598989483112267,0.4839270951345426,0.4837521160498285,4.749002455133463e-08,4.752423800723465e-08
1638286.0,0.0014608267467653515,0.0014602743014579132,0.4840045151864386,0.4838294846251035,4.80770669775668e-08,4.809036965597548e-08
1639120.0,0.0014655926668974229,0.0014650373957474157,0.4849856922186485,0.4848100127147812,4.211068189640417e-08,4.2137203381773714e-08
1639170.0,0.0014658795809844726,0.001465324136753687,0.48504468614477647,0.48486896717099603,4.265119897911638e-08,4.269299520945151e-08
1640020.0,0.0014707777790481619,0.0014702194249716965,0.486050541894193,0.4858741558953964,4.5014151241393975e-08,4.490010280571437e-08
1640054.0,0.001470974527241171,0.001470416053746312,0.486090893509991,0.4859144803700425,4.445763424961918e-08,4.434574665067584e-08
1640900.0,0.001475890484262131,0.0014753290840615798,0.48709785107052517,0.4869207682956737,4.9140707056896837e-08,4.9137469177823284e-08
1640938.0,0.0014761122246935191,0.001475550691227695,0.48714321346877876,0.4869661003281393,4.924767290101347e-08,4.922996730583321e-08
1641800.0,0.0014811638554236332,0.0014805993064410578,0.48817530523575536,0.4879975035848984,4.4318636417679124e-08,4.437891119778264e-08
1641823.0,0.001481299216181637,0.0014807345848544462,0.4882029251545396,0.48802510484485784,4.468389033673777e-08,4.474771037177412e-08
1642700.0,0.001486482893383808,0.0014859151617534578,0.48925925605069737,0.4890807291794112,4.417696797918054e-08,4.408179521409412e-08
1642707.0,0.0014865244471417166,0.0014859566880148284,0.48926771283338855,0.48908917992601747,4.4088376031242074e-08,4.399276472766869e-08
1643591.0,0.001491794435721987,0.0014912235161503497,0.4903388510609096,0.4901595993812915,4.994882388765809e-08,4.989440104623649e-08
1643600.0,0.0014918483191247306,0.001491277370088647,0.4903497888455088,0.49017053022439433,4.9898120514537654e-08,4.983646579625247e-08
1644475.0,0.0014971098808299217,0.0014965357677231676,0.4914164222638527,0.4912364455915567,4.728141369518997e-08,4.735159217244454e-08
1644500.0,0.0014972608702536966,0.0014966866685202686,0.4914469906144738,0.4912669936538665,4.771493332771683e-08,4.778260384116892e-08
1645359.0,0.0015024714966203232,0.001501894156691728,0.4925005104651859,0.4923198025365559,4.403927200075666e-08,4.398720264532554e-08
1645380.0,0.0015025994322164817,0.0015020220157300904,0.49252634356799607,0.49234561826212625,4.394890133990906e-08,4.390785637642954e-08
1646243.0,0.0015078800184358096,0.001507299413514902,0.4935912021039156,0.49340975591555053,4.9823376834145384e-08,4.972698044975864e-08
1646280.0,0.001508107425292019,0.0015075266845581338,0.49363699825748875,0.49345552125370357,4.931081853079568e-08,4.920403973201447e-08
1647127.0,0.0015133361914311406,0.0015127522857689495,0.4946885842952511,0.4945063932104198,5.0125774365617466e-08,5.017694968863258e-08
1647180.0,0.0015136648427629073,0.0015130807409113893,0.49475459170223324,0.4945723561414039,5.0785530011520586e-08,5.081686868370086e-08
1648011.0,0.0015188407796459268,0.001518253537979228,0.49579274622385766,0.49560980363850893,4.5060824491824386e-08,4.5066836521106895e-08
1648080.0,0.0015192724930344853,0.001518684992577182,0.49587921827107057,0.49569621717922285,4.568118818466225e-08,4.572116740949371e-08
1648896.0,0.001524400877391662,0.0015238102598180146,0.49690503990015605,0.49672133820086195,4.872986855878109e-08,4.8610881595674646e-08
1648960.0,0.0015248048948967477,0.0015242140337620963,0.4969857461800783,0.496801989598025,4.765030156692967e-08,4.7535490612289485e-08
1649780.0,0.0015300047216104127,0.0015294106957542697,0.4980230447758707,0.4978385780560118,5.243536521661364e-08,5.2431512566589006e-08
1649860.0,0.0015305143524491794,0.001529920016028953,0.49812456862038085,0.4979400322849332,5.2535404571332355e-08,5.2495845336531175e-08
1650664.0,0.0015356593932380714,0.0015350619166145379,0.49914810961449496,0.49896287019631563,4.776399084482008e-08,4.782584692322176e-08
1650760.0,0.001536276567575264,0.0015356787162504166,0.4992707173048755,0.4990853938725523,4.943242738166286e-08,4.950426317616812e-08
1651548.0,0.0015413657280424766,0.0015407647624788717,0.5002803308135937,0.5000943116116574,4.7351635671744705e-08,4.7254877306131146e-08
1651660.0,0.001542092429994387,0.0015414910229665881,0.5004242949687373,0.5002381769154673,4.6410466437420155e-08,4.6366703181054744e-08
1652432.0,0.0015471245861180293,0.0015465200935076224,0.5014198074162394,0.5012330013320908,5.313688333053863e-08,5.306645545717622e-08
1652560.0,0.0015479628499942665,0.0015473578465609477,0.5015854063886134,0.5013984861942378,5.156600645895049e-08,5.145298323474597e-08
1653316.0,0.0015529368498650407,0.0015523287905950423,0.5025666408106079,0.5023790404898654,5.1689300017271243e-08,5.175496812350619e-08
1653440.0,0.0015537564649998202,0.0015531479043677699,0.5027281027742986,0.5025403907509179,5.3419784493949336e-08,5.3447028433528043e-08
1654200.0,0.0015588034223044994,0.001558191756644176,0.503720934377026,0.5035325324642591,4.7408409209723576e-08,4.739624355393346e-08
1654340.0,0.0015597375602477176,0.0015591253192533635,0.5039044323581758,0.5037159027392738,4.859671952523132e-08,4.86475087517358e-08
1655084.0,0.0015647252345380243,0.0015641099165321756,0.5048827946028929,0.5046935828449142,5.175987078834314e-08,5.1638894235384245e-08
1655240.0,0.0015657760624884257,0.0015651600981791533,0.5050886219073057,0.5048992667888885,4.9192823090505976e-08,4.9090514773022567e-08
1655969.0,0.0015707100250521423,0.001570091008530348,0.5060536562743952,0.5058636259979779,5.498636589633123e-08,5.4990232951333725e-08
1656140.0,0.0015718729775948662,0.00157125324547468,0.5062807859686241,0.5060905971782521,5.467995356290638e-08,5.46022338472277e-08
1656853.0,0.0015767452412225862,0.0015761224889594045,0.5072309837348238,0.5070401282082877,5.053023713477774e-08,5.059425507473951e-08
1657040.0,0.0015780293365158737,0.0015774057915324362,0.5074810415240533,0.5072900108189003,5.382819456483751e-08,5.3886301552759e-08
1657737.0,0.0015828386111127067,0.0015822120803850508,0.5084162086311961,0.5082245199617155,4.9704811530577795e-08,4.961683230554926e-08
1657920.0,0.001584107378892413,0.0015834800619619637,0.5086625633060345,0.508470701358117,4.919997387715436e-08,4.920785147655974e-08
1658621.0,0.001588991159296083,0.001588360804453554,0.5096094466888117,0.5094169165643936,5.540341147146807e-08,5.531088693768077e-08
1658820.0,0.0015903844449362435,0.0015897532236991572,0.5098791771248689,0.5096864565275409,5.2264505313236274e-08,5.2141551556093465e-08
1659505.0,0.0015952039370534493,0.0015945697093432043,0.5108108162916969,0.5106174359777664,5.5382818623249306e-08,5.5435109590318594e-08
1659720.0,0.0015967241860001178,0.0015960890128351737,0.5111042470163581,0.5109106591043142,5.679969368657087e-08,5.675549036539295e-08
1660389.0,0.0016014780157543843,0.0016008398699751743,0.5120204376377849,0.5118261988075432,5.065510835593002e-08,5.067834427270369e-08
1660620.0,0.0016031277439443794,0.0016024885707721737,0.5123379010774257,0.5121434370690494,5.435965170713537e-08,5.443139108152259e-08
1661273.0,0.0016078144997297467,0.001607172389433456,0.5132384343029943,0.5130433284550802,5.288024048408152e-08,5.2758951796347095e-08
1661500.0,0.001609451831793827,0.0016088086994601946,0.5135525666844057,0.5133572372974528,5.07277274925005e-08,5.0704619452579945e-08
1662157.0,0.0016142145214446974,0.0016135684000823122,0.5144649326148469,0.5142689512236025,5.788472725621325e-08,5.7831320154561926e-08
1662400.0,0.001615985089461684,0.0016153378583128992,0.5148035875800713,0.5146073641332466,5.480300752185496e-08,5.4676299884202916e-08
1663042.0,0.001620686596742318,0.001620036409432948,0.5157014644893484,0.5155045974601714,5.580894265802629e-08,5.587982594410544e-08
1663300.0,0.0016225857497333758,0.0016219343689002179,0.5160635924034855,0.5158664656450276,5.859378872156706e-08,5.856568330426857e-08
1663926.0,0.0016272172967712918,0.0016265629948782072,0.5169453683156361,0.5167476071507459,5.1976994390420297e-08,5.196400505259958e-08
1664200.0,0.0016292550828418165,0.0016285994997769042,0.5173327219278109,0.5171346823387193,5.5708613175141815e-08,5.578322290285464e-08
1664810.0,0.0016338151196637694,0.0016331566537891174,0.5181981713896778,0.5179995070708461,5.569769868274159e-08,5.556943459849156e-08
1665100.0,0.0016359943933724847,0.001635334554748575,0.5186111202345645,0.5184121581800362,5.254479789478238e-08,5.252551287306865e-08
1665694.0,0.0016404813253735264,0.0016398186448042264,0.5194600126176853,0.519260435891686,5.982025041991493e-08,5.979093992032332e-08
1665980.0,0.0016426528900527425,0.0016419888382429026,0.51987021347633,0.5196703400021999,5.66525785355478e-08,5.652374519884905e-08
1666578.0,0.0016472172083016766,0.0016465502611912083,0.5207310342121094,0.5205305356582004,5.6964074327197495e-08,5.7039326286042785e-08
1666880.0,0.0016495345848802259,0.0016488661690743358,0.5211673817019922,0.5209665661605755,6.045493935358415e-08,6.042095504166472e-08
1667462.0,0.0016540241017427705,0.0016533528322484176,0.5220113822856121,0.5218099519194005,5.380137942089239e-08,5.377534317275795e-08
1667780.0,0.001656490362028722,0.0016558175256661356,0.5224742692779067,0.5222725014824998,5.7999020579612776e-08,5.807273716215112e-08
1668346.0,0.0016609033733179898,0.001660227724023105,0.5233012061846467,0.5230988337660568,5.78622290396215e-08,5.7732086113437165e-08
1668680.0,0.001663521678023059,0.0016628443639384752,0.5237910350635735,0.5235883046956772,5.45593496644446e-08,5.45586184373697e-08
1669230.0,0.0016678564253263225,0.0016671763410452318,0.5246006584429698,0.5243973340000554,6.174791578511137e-08,6.172059939414376e-08
1669580.0,0.0016706300319740102,0.001669948181346678,0.5251178420347129,0.5249141385160108,5.743330938415299e-08,5.730673359378008e-08
1670115.0,0.0016748926961200298,0.0016742081166095043,0.5259113824214059,0.5257070948391469,5.9085222472621965e-08,5.9161096526613863e-08
1670460.0,0.00167765639166029,0.0016769700471050927,0.5264250337357529,0.5262203682574387,6.225878412701776e-08,6.219531806487665e-08
1670999.0,0.001681997773418723,0.0016813086469231414,0.5272305770516427,0.5270253171233943,5.581742461146389e-08,5.580371494002959e-08
1671360.0,0.001684921694357482,0.0016842306935645139,0.5277721961557984,0.5275665360425075,6.120687685590738e-08,6.126762309737008e-08
1671883.0,0.00168918110130334,0.0016884873634319078,0.5285598835280109,0.5283536399440065,5.929292233181796e-08,5.916108297313829e-08
1672260.0,0.001692268762075517,0.0016915730427079086,0.5291299102313621,0.5289232443086207,5.728224894159235e-08,5.73228437179939e-08
1672767.0,0.0016964442502066619,0.0016957458397829166,0.5298994704581248,0.5296922322800831,6.37063872005851e-08,6.365499932840352e-08
1673160.0,0.0016996992769695845,0.001698998775061709,0.530498356423715,0.5302906732536773,5.8064709306168854e-08,5.796384277072667e-08
1673651.0,0.0017037888390079715,0.0017030856957369368,0.531249511122055,0.531041267476735,6.216254069159291e-08,6.223244812019805e-08
1674040.0,0.0017070470177269377,0.001706341776912479,0.5318469474306831,0.5316382584083971,6.33261147355762e-08,6.321604748088003e-08
1674535.0,0.0017112165370927036,0.0017105085989807505,0.5326101836681556,0.5324009234029375,5.833151038987367e-08,5.835241145096355e-08
1674940.0,0.0017146477240741961,0.0017139375713625942,0.5332371694507438,0.5330274400458108,6.48215070028795e-08,6.483551965135052e-08
1675419.0,0.0017187290633768602,0.0017180162675150157,0.5339816708871237,0.5337713826776017,6.008724399466623e-08,5.996911912082354e-08
1675840.0,0.0017223371936800362,0.0017216220609910513,0.5346386899540407,0.5344279080342785,6.154178004700438e-08,6.16188786264846e-08
1676303.0,0.0017263281953885828,0.001725610471277736,0.5353641612875132,0.5351528327932065,6.515431621531553e-08,6.505623763131672e-08
1676740.0,0.001730117321816641,0.0017293971399805611,0.5360517094620744,0.5358398627037003,5.934782638032272e-08,5.932343721707598e-08
1677188.0,0.001734024501934604,0.001733301775407186,0.5367594301710273,0.536547048048138,6.592306176665077e-08,6.595897831849277e-08
1677640.0,0.0017379900629055898,0.001737264761711278,0.5374764340256472,0.5372635099126698,6.258156642738177e-08,6.244861105901474e-08
1678072.0,0.0017418024702791552,0.0017410746804123814,0.5381645221745687,0.5379510756485717,6.220658608554762e-08,6.227493455543625e-08
1678520.0,0.0017457793381665235,0.0017450489615509915,0.5388810191541931,0.5386670292060858,6.719558488710906e-08,6.712043810061896e-08
1678956.0,0.0017496726868122066,0.001748939765631872,0.5395812109922598,0.5393666878636018,6.09800177404138e-08,6.091934595195243e-08
1679420.0,0.001753841247297233,0.0017531056067785866,0.5403295233535819,0.5401144303669987,6.704190378239783e-08,6.708836552840217e-08
1679840.0,0.0017576371529034872,0.0017568990306547655,0.5410097057842794,0.5407940935458084,6.523798980610223e-08,6.510084681840295e-08
1680320.0,0.0017620019656695567,0.0017612609863119956,0.5417903811911556,0.5415741718536105,6.36265014055493e-08,6.369580208574475e-08
1680724.0,0.0017656979434832849,0.0017649545385890163,0.5424502227966964,0.542233507407712,6.899806415881172e-08,6.895143790766164e-08
1681220.0,0.001770263709221972,0.0017695173143220055,0.5432638229653783,0.5430464836543919,6.249564597165643e-08,6.244844680937572e-08
1681608.0,0.0017738571792380376,0.0017731084189650868,0.5439029818144785,0.5436851502748927,6.772454844730665e-08,6.779375945208654e-08
1682120.0,0.001778628766929916,0.001777876877560826,0.5447500856713903,0.5445316024114781,6.607468941472498e-08,6.59368576720491e-08
1682492.0,0.0017821170600396236,0.0017813628701209283,0.5453682102415565,0.5451492492679978,6.423115543225343e-08,6.42735304993089e-08
1683000.0,0.0017869100990194257,0.0017861527595923656,0.5462159510437957,0.5459963355091231,7.041883959157798e-08,7.034295015212901e-08
1683376.0,0.0017904798581035136,0.0017897201621381372,0.5468461420846124,0.5466260380471558,6.463517626190936e-08,6.454190966292552e-08
1683900.0,0.0017954865271396273,0.001794723533044639,0.5477282956926465,0.5475075078374885,7.051574746138032e-08,7.055658955623703e-08
1684261.0,0.0017989575610847875,0.0017981922737747944,0.5483387121679223,0.5481174497386162,6.919581256441412e-08,6.906030819644474e-08
1684800.0,0.001804173546931444,0.001803404814157229,0.5492542090358515,0.5490322340056588,6.754804086359814e-08,6.762584727196437e-08
1685145.0,0.001807533445721541,0.0018067624850974522,0.5498427965355014,0.5496203617686447,7.236653064739671e-08,7.233147592805717e-08
1685700.0,0.0018129737694778391,0.0018121992119596684,0.550793957334569,0.5505707799354991,6.586113087356304e-08,6.584565383001611e-08
1686029.0,0.0018162195299700219,0.0018154428145526389,0.5513603285642487,0.5511367069548949,7.105745075640862e-08,7.112930616691462e-08
1686580.0,0.0018216904805245042,0.001820910143101543,0.5523131294653036,0.5520887614649624,6.865285877180189e-08,6.85204288503971e-08
1686913.0,0.0018250184065832275,0.0018242358529746371,0.5528915712269422,0.5526667479428271,6.788188051055119e-08,6.793199171878431e-08
1687480.0,0.001830722637404923,0.001829936300232291,0.5538810562719009,0.5536554549726223,7.299058231762762e-08,7.287297106828096e-08
1687797.0,0.0018339327570669579,0.0018331442807434587,0.5544367954318885,0.5542107554010464,6.786393007930236e-08,6.778754045228236e-08
1688380.0,0.0018398763232475286,0.001839083894309928,0.5554636603959145,0.5552368095749702,7.498564627809364e-08,7.497128343858756e-08
1688681.0,0.001842965360061431,0.0018421708715483695,0.5559962808721514,0.5557690083150933,7.187611911172561e-08,7.173297512892941e-08
1689280.0,0.0018491545334846642,0.0018483559188186313,0.5570612424935177,0.5568331255840695,7.357241584484218e-08,7.364642733534808e-08
1689565.0,0.0018521190957095093,0.0018513184965639497,0.5575703163608029,0.5573417943216566,7.574884092901893e-08,7.567437926762971e-08
1690180.0,0.0018585603717292997,0.001857755475571104,0.5586741128146228,0.5584447129123835,7.094805516403232e-08,7.101047210111983e-08
1690449.0,0.001861396930147627,0.0018605901293334834,0.5591591978177409,0.5589294101164558,7.607998589497983e-08,7.612205133513033e-08
1691060.0,0.00186788368396166,0.0018670725509780657,0.5602662313305522,0.5600355602037167,7.053610530793498e-08,7.047943635590584e-08
1691334.0,0.0018708126574998856,0.0018699995558533137,0.5607650548476887,0.5605339836063401,7.351243938914948e-08,7.35950670544652e-08
1691960.0,0.0018775515306342005,0.001876733919382508,0.5619102916114722,0.5616783028085942,7.367797077759134e-08,7.353844484495478e-08
1692218.0,0.00188034819802757,0.0018795287078146041,0.5623845751378188,0.5621522049173524,7.164136041732294e-08,7.164559244957814e-08
1692860.0,0.0018873569415252987,0.0018865327490545961,0.5635706251064324,0.5633373004814951,7.770967895280953e-08,7.758731431321315e-08
1693102.0,0.0018900174383198842,0.0018891914553109195,0.5640198920795435,0.5637862047544117,7.336650526791e-08,7.325342455771776e-08
1693760.0,0.001897303505362409,0.0018964726264888722,0.5652475846128042,0.5650129056139133,7.994402109246498e-08,7.991197480198258e-08
1693986.0,0.0018998238147241778,0.0018989912322859607,0.5656713430871629,0.5654363201148399,7.756534586392445e-08,7.742409896152798e-08
1694660.0,0.0019073949484134758,0.0019065572753530562,0.5669415348744177,0.5667054824934529,7.947919759860294e-08,7.953817763911278e-08
1694870.0,0.0019097708858450998,0.0019089316022698783,0.567339275950639,0.5671028992277282,8.08631848174123e-08,8.080025910625536e-08
1695540.0,0.001917405936877639,0.0019165615136421915,0.568614632361825,0.5683772182612601,7.702150601068828e-08,7.71030752626711e-08
1695754.0,0.001919862353486349,0.0019190162645865026,0.5690240510616765,0.5687863020331377,8.122694767143992e-08,8.126819759291107e-08
1696440.0,0.001927795461795145,0.0019269440230638465,0.5703433098511811,0.5701044833448525,7.58650797012327e-08,7.587677471310992e-08
1696638.0,0.0019301020621808641,0.001929249061231184,0.5707260410723958,0.5704869007228165,7.925416602449569e-08,7.934182772520097e-08
1697340.0,0.0019383418453625934,0.0019374832755139145,0.5720901403281555,0.5718498809999091,7.712744104391072e-08,7.703839835434938e-08
1697523.0,0.0019405058591515406,0.0019396458197724587,0.5724475878907717,0.572207034087037,7.742670695258977e-08,7.746390827337486e-08
1698240.0,0.0019490494336332146,0.0019481836141499295,0.5738555417418565,0.5736138286527555,8.041114635459412e-08,8.026504605011795e-08
1698407.0,0.0019510543864014087,0.0019501871989658795,0.5741851999780657,0.5739432137052165,7.800323788727751e-08,7.792984783574439e-08
