t_minus_t0_M,qnm_delta_hD20_real_over_abs_A220_squared_M_over_R,qnm_delta_hD20_imag_over_abs_A220_squared_M_over_R,qnm_delta_hS20_real_over_abs_A220_squared_M_over_R,qnm_delta_hS20_imag_over_abs_A220_squared_M_over_R,qnm_delta_hD30_real_over_abs_A220_squared_M_over_R,qnm_delta_hD30_imag_over_abs_A220_squared_M_over_R,qnm_delta_hS30_real_over_abs_A220_squared_M_over_R,qnm_delta_hS30_imag_over_abs_A220_squared_M_over_R,analytic_delta_hD20_real_over_abs_A220_squared_M_over_R,analytic_delta_hD20_imag_over_abs_A220_squared_M_over_R,analytic_delta_hS20_real_over_abs_A220_squared_M_over_R,analytic_delta_hS20_imag_over_abs_A220_squared_M_over_R,analytic_delta_hD30_real_over_abs_A220_squared_M_over_R,analytic_delta_hD30_imag_over_abs_A220_squared_M_over_R,analytic_delta_hS30_real_over_abs_A220_squared_M_over_R,analytic_delta_hS30_imag_over_abs_A220_squared_M_over_R
77.4609375,0.07973857177909553,-8.350839123340933e-20,-3.717750800191347e-21,-0.06669295097913969,0.013926099246161068,-1.279872152283697e-20,-2.5616444278770233e-20,-0.011511029699381904,0.07973830704392479,2.1416450641513627e-18,-3.7175889334153615e-21,-0.06669295097913969,0.013926053010967877,1.2483931625585763e-21,-2.561648790322665e-20,-0.011511029699381904
77.5,0.07973857361808875,-8.350839139588094e-20,-3.717540519440509e-21,-0.0666929525172646,0.013926099567335645,-1.2798715156857891e-20,-2.561663732889643e-20,-0.01151102996485826,0.07973830888291189,2.1416451135436542e-18,-3.717589019153301e-21,-0.0666929525172646,0.013926053332141388,1.2483931913499944e-21,-2.56164884940141e-20,-0.01151102996485826
77.5390625,0.0797385754455109,-8.350837020999368e-20,-3.7176927253686964e-21,-0.06669295404571154,0.01392609988648937,-1.2798708199743747e-20,-2.561664024120052e-20,-0.011511030228664223,0.07973831071032798,2.1416451626251653e-18,-3.717589104351772e-21,-0.06669295404571154,0.013926053651294054,1.2483932199602549e-21,-2.5616489081084275e-20,-0.011511030228664223
77.578125,0.07973857726143478,-8.350839052317111e-20,-3.717534870397695e-21,-0.06669295556454138,0.013926100203634958,-1.2798704662782708e-20,-2.5616695432996502e-20,-0.0115110304908103,0.07973831252624584,2.141645211397853e-18,-3.717589189014168e-21,-0.06669295556454138,0.013926053968438587,1.248393248390498e-21,-2.5616489664460567e-20,-0.0115110304908103
77.6171875,0.07973857906593276,-8.35084306924752e-20,-3.7176068912042846e-21,-0.06669295707381466,0.013926100518785048,-1.2798713641778006e-20,-2.5616706747398302e-20,-0.011511030751306937,0.07973831433073783,2.1416452598636595e-18,-3.717589273143863e-21,-0.06669295707381466,0.013926054283587631,1.248393276641856e-21,-2.5616490244166218e-20,-0.011511030751306937
77.65625,0.07973858085907673,-8.350846570122906e-20,-3.717672542306404e-21,-0.06669295857359149,0.013926100831952191,-1.27987199557075e-20,-2.5616470381424858e-20,-0.011511031010164513,0.07973831612387582,2.1416453080245157e-18,-3.717589356744208e-21,-0.06669295857359149,0.013926054596753733,1.2483933047154544e-21,-2.561649082022432e-20,-0.011511031010164513
77.6953125,0.07973858264093811,-8.350848060517713e-20,-3.717718444709119e-21,-0.06669296006393163,0.01392610114314887,-1.2798721912560954e-20,-2.5616499054020688e-20,-0.011511031267393342,0.0797383179057313,2.141645355882341e-18,-3.717589439818535e-21,-0.06669296006393163,0.013926054907949377,1.2483933326124122e-21,-2.5616491392657833e-20,-0.011511031267393342
77.734375,0.0797385844115879,-8.350847607011583e-20,-3.7176233643042926e-21,-0.06669296154489446,0.013926101452387473,-1.279872054869497e-20,-2.5616678447054073e-20,-0.011511031523003668,0.07973831967637522,2.141645403439042e-18,-3.717589522370152e-21,-0.06669296154489446,0.013926055217186957,1.2483933603338406e-21,-2.5616491961489554e-20,-0.011511031523003668
77.7734375,0.07973858617109666,-8.350848773206139e-20,-3.7175332536600594e-21,-0.06669296301653896,0.01392610175968033,-1.279871358645914e-20,-2.561670833980604e-20,-0.011511031777005678,0.07973832143587813,2.1416454506965127e-18,-3.71758960440235e-21,-0.06669296301653896,0.013926055524478793,1.248393387880844e-21,-2.561649252674215e-20,-0.011511031777005678
77.8125,0.07973858791953448,-8.350850962434791e-20,-3.717767173190749e-21,-0.06669296447892378,0.013926102065039681,-1.2798713196489127e-20,-2.5616715207374113e-20,-0.011511032029409491,0.07973832318431014,2.1416454976566366e-18,-3.717589685918395e-21,-0.06669296447892378,0.01392605582983713,1.2483934152545194e-21,-2.561649308843814e-20,-0.011511032029409491
77.8515625,0.079738589656971,-8.350847322133347e-20,-3.71759553499471e-21,-0.06669296593210718,0.013926102368477692,-1.2798715323996857e-20,-2.561657674599874e-20,-0.011511032280225162,0.07973832492174089,2.1416455443212844e-18,-3.717589766921537e-21,-0.06669296593210718,0.013926056133274132,1.2483934424559582e-21,-2.5616493646599903e-20,-0.011511032280225162
77.890625,0.07973859138347546,-8.35083706900137e-20,-3.717650929017777e-21,-0.06669296737614706,0.01392610267000645,-1.279871645106785e-20,-2.5616603022354597e-20,-0.011511032529462686,0.07973832664823961,2.141645590692315e-18,-3.717589847415002e-21,-0.06669296737614706,0.013926056434801888,1.2483934694862439e-21,-2.5616494201249674e-20,-0.011511032529462686
77.9296875,0.07973859309911664,-8.350832699200484e-20,-3.717612034226998e-21,-0.06669296881110094,0.01392610296963797,-1.279871818550641e-20,-2.5616613550727223e-20,-0.011511032777131992,0.07973832836387511,2.1416456367715763e-18,-3.717589927401995e-21,-0.06669296881110094,0.013926056734432413,1.248393496346453e-21,-2.5616494752409555e-20,-0.011511032777131992
77.96875,0.0797385948039629,-8.350833845141184e-20,-3.7175864918042644e-21,-0.06669297023702601,0.013926103267384188,-1.2798716183574383e-20,-2.5616633063300147e-20,-0.011511033023242944,0.07973833006871571,2.141645682560904e-18,-3.717590006885706e-21,-0.06669297023702601,0.013926057032177645,1.2483935230376564e-21,-2.5616495300101502e-20,-0.011511033023242944
78.0078125,0.07973859649808217,-8.35083687411779e-20,-3.71760335026331e-21,-0.06669297165397906,0.013926103563256968,-1.279871137527598e-20,-2.5616603100381922e-20,-0.011511033267805351,0.07973833176282935,2.1416457280621217e-18,-3.717590085869301e-21,-0.06669297165397906,0.01392605732804944,1.2483935495609166e-21,-2.5616495844347333e-20,-0.011511033267805351
78.046875,0.07973859818154191,-8.350840160478864e-20,-3.717684711748081e-21,-0.06669297306201655,0.013926103857268097,-1.2798710516931381e-20,-2.561665820848888e-20,-0.011511033510828956,0.0797383334462835,2.1416457732770434e-18,-3.717590164355925e-21,-0.06669297306201655,0.013926057622059593,1.2483935759172909e-21,-2.5616496385168735e-20,-0.011511033510828956
78.0859375,0.07973859985440923,-8.35084316673266e-20,-3.717719560683124e-21,-0.06669297446119458,0.01392610414942929,-1.279871236274533e-20,-2.561664651249498e-20,-0.011511033752323442,0.07973833511914526,2.1416458182074694e-18,-3.717590242348707e-21,-0.06669297446119458,0.013926057914219817,1.248393602107829e-21,-2.5616496922587256e-20,-0.011511033752323442
78.125,0.07973860151675075,-8.350850144816177e-20,-3.717551946602618e-21,-0.06669297585156889,0.013926104439752186,-1.279870595169179e-20,-2.5616676832531526e-20,-0.011511033992298428,0.07973833678148126,2.1416458628551905e-18,-3.7175903198507524e-21,-0.06669297585156889,0.013926058204541746,1.2483936281335747e-21,-2.5616497456624305e-20,-0.011511033992298428
78.1640625,0.07973860316863271,-8.350857984388952e-20,-3.717492393175484e-21,-0.06669297723319487,0.013926104728248349,-1.2798699355295694e-20,-2.5616589873967516e-20,-0.011511034230763474,0.07973833843335774,2.1416459072219855e-18,-3.7175903968651505e-21,-0.06669297723319487,0.013926058493036957,1.248393653995565e-21,-2.5616497987301157e-20,-0.011511034230763474
78.203125,0.07973860481012092,-8.350862719842838e-20,-3.7175261825721506e-21,-0.06669297860612758,0.013926105014929276,-1.2798704608213941e-20,-2.561665960100953e-20,-0.011511034467728085,0.0797383400748405,2.1416459513096215e-18,-3.717590473394968e-21,-0.06669297860612758,0.01392605877971693,1.2483936796948294e-21,-2.5616498514638955e-20,-0.011511034467728085
78.2421875,0.0797386064412808,-8.350868467472026e-20,-3.717593034643571e-21,-0.06669297997042169,0.01392610529980639,-1.2798704240731406e-20,-2.5616642874449434e-20,-0.011511034703201698,0.07973834170599495,2.1416459951198554e-18,-3.7175905494432565e-21,-0.06669297997042169,0.013926059064593098,1.2483937052323928e-21,-2.5616499038658712e-20,-0.011511034703201698
78.28125,0.07973860806217728,-8.350875454272569e-20,-3.717657219051648e-21,-0.06669298132613159,0.013926105582891037,-1.2798695651512266e-20,-2.5616586805650802e-20,-0.011511034937193696,0.07973834332688605,2.141646038654432e-18,-3.717590625013043e-21,-0.06669298132613159,0.013926059347676805,1.2483937306092718e-21,-2.5616499559381302e-20,-0.011511034937193696
78.3203125,0.079738609672875,-8.350879857977361e-20,-3.717555491717002e-21,-0.06669298267331128,0.013926105864194498,-1.2798698545052365e-20,-2.5616560504480406e-20,-0.0115110351697134,0.07973834493757843,2.141646081915087e-18,-3.71759070010734e-21,-0.06669298267331128,0.013926059628979333,1.2483937558264782e-21,-2.5616500076827472e-20,-0.0115110351697134
78.359375,0.07973861127343809,-8.350880899979368e-20,-3.717641088271191e-21,-0.06669298401201441,0.01392610614372798,-1.2798707255356192e-20,-2.5616638520214584e-20,-0.011511035400770078,0.07973834653813622,2.141646124903542e-18,-3.717590774729139e-21,-0.06669298401201441,0.013926059908511885,1.248393780885016e-21,-2.5616500591017834e-20,-0.011511035400770078
78.3984375,0.07973861286393034,-8.350876995535343e-20,-3.7174538974691354e-21,-0.06669298534229434,0.013926106421502618,-1.2798708664079672e-20,-2.5616603565460417e-20,-0.01151103563037293,0.07973834812862318,2.141646167621512e-18,-3.7175908488814125e-21,-0.06669298534229434,0.013926060186285602,1.2483938057858841e-21,-2.561650110197288e-20,-0.01151103563037293
78.4375,0.07973861444441513,-8.350871900425805e-20,-3.71745812780477e-21,-0.06669298666420406,0.013926106697529481,-1.2798703638512695e-20,-2.5616694906850136e-20,-0.011511035858531107,0.07973834970910272,2.141646210070697e-18,-3.717590922567115e-21,-0.06669298666420406,0.013926060462311549,1.2483938305300742e-21,-2.5616501609712962e-20,-0.011511035858531107
78.4765625,0.07973861601495538,-8.350874312138644e-20,-3.717678408184047e-21,-0.06669298797779626,0.013926106971819566,-1.2798701359854319e-20,-2.561653224148309e-20,-0.011511036085253699,0.07973835127963776,2.1416462522527895e-18,-3.717590995789183e-21,-0.06669298797779626,0.01392606073660072,1.2483938551185723e-21,-2.5616502114258312e-20,-0.011511036085253699
78.515625,0.0797386175756137,-8.350877155393404e-20,-3.717688125379685e-21,-0.06669298928312323,0.0139261072443838,-1.2798696371156256e-20,-2.5616658133958338e-20,-0.011511036310549734,0.07973835284029089,2.141646294169469e-18,-3.717591068550533e-21,-0.06669298928312323,0.013926061009164048,1.248393879552358e-21,-2.561650261562903e-20,-0.011511036310549734
78.5546875,0.07973861912645226,-8.35087361245482e-20,-3.717655641544692e-21,-0.06669299058023699,0.01392610751523304,-1.2798689378730509e-20,-2.561657239297643e-20,-0.011511036534428197,0.07973835439112431,2.141646335822407e-18,-3.717591140854063e-21,-0.06669299058023699,0.013926061280012392,1.2483939038324048e-21,-2.5616503113845092e-20,-0.011511036534428197
78.59375,0.07973862066753283,-8.350874095660289e-20,-3.717761545987493e-21,-0.06669299186918924,0.01392610778437808,-1.2798686841639085e-20,-2.5616503411685584e-20,-0.011511036756897998,0.07973835593219977,2.141646377213261e-18,-3.717591212702655e-21,-0.06669299186918924,0.013926061549156536,1.24839392795968e-21,-2.561650360892634e-20,-0.011511036756897998
78.6328125,0.07973862219891684,-8.350876796840853e-20,-3.7177339314414745e-21,-0.06669299315003133,0.01392610805182964,-1.2798685614482023e-20,-2.561659441162136e-20,-0.011511036977968007,0.07973835746357869,2.1416464183436818e-18,-3.717591284099171e-21,-0.06669299315003133,0.01392606181660721,1.2483939519351447e-21,-2.5616504100892512e-20,-0.011511036977968007
78.671875,0.07973862372066527,-8.350874391150968e-20,-3.71755533714207e-21,-0.06669299442281426,0.01392610831759838,-1.2798687700122311e-20,-2.5616645242222053e-20,-0.011511037197647027,0.07973835898532206,2.1416464592153067e-18,-3.717591355046456e-21,-0.06669299442281426,0.013926062082375066,1.248393975759754e-21,-2.56165045897632e-20,-0.011511037197647027
78.7109375,0.07973862523283876,-8.3508743781796e-20,-3.717605562505412e-21,-0.06669299568758877,0.013926108581694885,-1.279868734434023e-20,-2.561660382938193e-20,-0.011511037415943814,0.07973836049749053,2.1416464998297654e-18,-3.717591425547335e-21,-0.06669299568758877,0.013926062346470697,1.2483939994344578e-21,-2.561650507555788e-20,-0.011511037415943814
78.75,0.07973862673549756,-8.350875236159131e-20,-3.7177637382028914e-21,-0.06669299694440523,0.013926108844129677,-1.2798686670050817e-20,-2.561657079445579e-20,-0.011511037632867064,0.07973836200014435,2.1416465401886747e-18,-3.7175914956046185e-21,-0.06669299694440523,0.013926062608904619,1.2483940229601986e-21,-2.5616505558295906e-20,-0.011511037632867064
78.7890625,0.07973862822870154,-8.350874139296067e-20,-3.717524834940224e-21,-0.06669299819331373,0.013926109104913214,-1.2798684679071403e-20,-2.5616570553508587e-20,-0.011511037848425417,0.07973836349334336,2.141646580293643e-18,-3.717591565221097e-21,-0.06669299819331373,0.013926062869687287,1.248394046337914e-21,-2.5616506037996515e-20,-0.011511037848425417
78.828125,0.07973862971251018,-8.350874936237053e-20,-3.717465180182714e-21,-0.06669299943436399,0.013926109364055883,-1.2798682189388645e-20,-2.5616530461013727e-20,-0.011511038062627465,0.07973836497714706,2.1416466201462683e-18,-3.717591634399544e-21,-0.06669299943436399,0.013926063128829097,1.2483940695685351e-21,-2.561650651467882e-20,-0.011511038062627465
78.8671875,0.0797386311869826,-8.350876879177926e-20,-3.717461372177905e-21,-0.06669300066760551,0.01392610962156801,-1.2798681064502467e-20,-2.5616715320712307e-20,-0.011511038275481738,0.0797383664516146,2.141646659748139e-18,-3.717591703142716e-21,-0.06669300066760551,0.01392606338634037,1.248394092652988e-21,-2.5616506988361807e-20,-0.011511038275481738
78.90625,0.07973863265217754,-8.350878868406754e-20,-3.717643006914294e-21,-0.06669300189308738,0.013926109877459854,-1.2798676317877021e-20,-2.5616649430433864e-20,-0.011511038486996718,0.07973836791680466,2.1416466991008314e-18,-3.717591771453351e-21,-0.06669300189308738,0.013926063642231363,1.2483941155921915e-21,-2.5616507459064352e-20,-0.011511038486996718
78.9453125,0.07973863410815338,-8.350879008266416e-20,-3.717474894568742e-21,-0.06669300311085845,0.013926110131741607,-1.2798673535247224e-20,-2.561665719170485e-20,-0.011511038697180833,0.07973836937277567,2.141646738205915e-18,-3.717591839334172e-21,-0.06669300311085845,0.013926063896512275,1.2483941383870604e-21,-2.56165079268052e-20,-0.011511038697180833
78.984375,0.07973863555496812,-8.350878433121523e-20,-3.717527953219766e-21,-0.06669300432096723,0.013926110384423405,-1.2798673158464605e-20,-2.5616674733607146e-20,-0.011511038906042456,0.07973837081958561,2.141646777064946e-18,-3.717591906787882e-21,-0.06669300432096723,0.013926064149193234,1.2483941610385024e-21,-2.5616508391602998e-20,-0.011511038906042456
79.0234375,0.07973863699267941,-8.350878033917452e-20,-3.7177287906109566e-21,-0.0666930055234619,0.013926110635515312,-1.2798672535494633e-20,-2.5616630829940587e-20,-0.011511039113589907,0.07973837225729213,2.141646815679474e-18,-3.717591973817168e-21,-0.0666930055234619,0.01392606440028431,1.2483941835474202e-21,-2.5616508853476258e-20,-0.011511039113589907
79.0625,0.07973863842134453,-8.350877370110271e-20,-3.717509439065258e-21,-0.0666930067183904,0.013926110885027335,-1.2798673348698295e-20,-2.561654364355945e-20,-0.011511039319831459,0.0797383736859525,2.1416468540510366e-18,-3.717592040424702e-21,-0.0666930067183904,0.013926064649795504,1.2483942059147102e-21,-2.5616509312443378e-20,-0.011511039319831459
79.1015625,0.07973863984102039,-8.350877637798576e-20,-3.717710687461939e-21,-0.06669300790580035,0.01392611113296941,-1.2798675664346833e-20,-2.561662739160469e-20,-0.011511039524775323,0.07973837510562368,2.141646892181163e-18,-3.717592106613138e-21,-0.06669300790580035,0.013926064897736758,1.248394228141264e-21,-2.561650976852265e-20,-0.011511039524775323
79.140625,0.07973864125176358,-8.35087907217777e-20,-3.717493398685077e-21,-0.06669300908573904,0.013926111379351416,-1.2798677223505919e-20,-2.5616612737665892e-20,-0.011511039728429668,0.07973837651636216,2.1416469300713723e-18,-3.7175921723851106e-21,-0.06669300908573904,0.013926065144117948,1.2483942502279668e-21,-2.561651022173224e-20,-0.011511039728429668
79.1796875,0.07973864265363026,-8.35088017921155e-20,-3.7176666637980495e-21,-0.06669301025825347,0.013926111624183174,-1.279867769146742e-20,-2.5616628749944733e-20,-0.011511039930802606,0.07973837791822419,2.1416469677231733e-18,-3.717592237743243e-21,-0.06669301025825347,0.01392606538894889,1.2483942721756983e-21,-2.5616510672090208e-20,-0.011511039930802606
79.21875,0.07973864404667631,-8.350880911635159e-20,-3.7174831475288605e-21,-0.06669301142339037,0.013926111867474432,-1.2798676032911549e-20,-2.5616557149505968e-20,-0.011511040131902201,0.07973837931126562,2.141647005138067e-18,-3.717592302690137e-21,-0.06669301142339037,0.013926065632239346,1.2483942939853338e-21,-2.561651111961449e-20,-0.011511040131902201
79.2578125,0.07973864543095723,-8.350881619852358e-20,-3.717716582324187e-21,-0.06669301258119614,0.013926112109234888,-1.2798674977650832e-20,-2.561663213829127e-20,-0.011511040331736465,0.07973838069554194,2.1416470423175442e-18,-3.717592367228381e-21,-0.06669301258119614,0.013926065873998996,1.2483943156577412e-21,-2.5616511564322924e-20,-0.011511040331736465
79.296875,0.07973864680652816,-8.350881752122406e-20,-3.71753825947876e-21,-0.06669301373171693,0.013926112349474171,-1.2798675113643818e-20,-2.561650703023882e-20,-0.011511040530313358,0.07973838207110831,2.1416470792630855e-18,-3.717592431360546e-21,-0.06669301373171693,0.013926066114237481,1.2483943371937848e-21,-2.5616512006233225e-20,-0.011511040530313358
79.3359375,0.07973864817344392,-8.350881795044797e-20,-3.7174992871098925e-21,-0.06669301487499858,0.013926112588201853,-1.2798675256422122e-20,-2.5616540998265465e-20,-0.011511040727640792,0.07973838343801952,2.141647115976163e-18,-3.717592495089188e-21,-0.06669301487499858,0.01392606635296437,1.2483943585943219e-21,-2.5616512445362992e-20,-0.011511040727640792
79.375,0.07973864953175894,-8.350881871028732e-20,-3.717672345461113e-21,-0.06669301601108661,0.013926112825427444,-1.2798675522282934e-20,-2.561650038255035e-20,-0.011511040923726628,0.07973838479633004,2.1416471524582395e-18,-3.7175925584168445e-21,-0.06669301601108661,0.013926066590189174,1.2483943798602056e-21,-2.5616512881729732e-20,-0.011511040923726628
79.4140625,0.07973865088152736,-8.350881763697091e-20,-3.717763929503959e-21,-0.06669301714002632,0.013926113061160398,-1.2798675389259756e-20,-2.5616647181255576e-20,-0.011511041118578681,0.07973838614609396,2.1416471887107684e-18,-3.71759262134604e-21,-0.06669301714002632,0.013926066825921344,1.248394400992283e-21,-2.561651331535082e-20,-0.011511041118578681
79.453125,0.07973865222280295,-8.350881328389726e-20,-3.7176860724725935e-21,-0.06669301826186265,0.013926113295410103,-1.2798675082179568e-20,-2.56166979335952e-20,-0.011511041312204711,0.0797383874873651,2.141647224735194e-18,-3.71759268387928e-21,-0.06669301826186265,0.013926067060170272,1.2483944219913958e-21,-2.561651374624354e-20,-0.011511041312204711
79.4921875,0.07973865355563915,-8.35088020668167e-20,-3.717694230049862e-21,-0.06669301937664031,0.013926113528185893,-1.2798674405832772e-20,-2.5616525568025517e-20,-0.011511041504612435,0.07973838882019688,2.1416472605329516e-18,-3.717592746019058e-21,-0.06669301937664031,0.01392606729294529,1.248394442858381e-21,-2.561651417442505e-20,-0.011511041504612435
79.53125,0.07973865488008905,-8.350879782181296e-20,-3.717767994732916e-21,-0.06669302048440373,0.013926113759497044,-1.2798673333248318e-20,-2.5616650402337273e-20,-0.011511041695809517,0.07973839014464239,2.1416472961054674e-18,-3.7175928077678475e-21,-0.06669302048440373,0.013926067524255674,1.2483944635940698e-21,-2.561651459991242e-20,-0.011511041695809517
79.5703125,0.07973865619620543,-8.350879171552054e-20,-3.717538073216649e-21,-0.06669302158519703,0.01392611398935277,-1.2798672997858681e-20,-2.5616553989360984e-20,-0.011511041885803572,0.0797383914607544,2.1416473314541585e-18,-3.71759286912811e-21,-0.06669302158519703,0.013926067754110639,1.2483944841992884e-21,-2.5616515022722595e-20,-0.011511041885803572
79.609375,0.07973865750404073,-8.35087779245414e-20,-3.717657169195287e-21,-0.06669302267906406,0.01392611421776223,-1.2798672786448674e-20,-2.5616543274803592e-20,-0.011511042074602176,0.07973839276858535,2.1416473665804336e-18,-3.71759293010229e-21,-0.06669302267906406,0.013926067982519339,1.2483945046748574e-21,-2.5616515442872416e-20,-0.011511042074602176
79.6484375,0.07973865880364704,-8.350877076998503e-20,-3.717635608543009e-21,-0.06669302376604842,0.013926114444734523,-1.2798671263935235e-20,-2.5616564062997524e-20,-0.011511042262212844,0.07973839406818735,2.1416474014856917e-18,-3.717592990692816e-21,-0.06669302376604842,0.01392606820949088,1.2483945250215931e-21,-2.5616515860378633e-20,-0.011511042262212844
79.6875,0.07973866009507614,-8.350876716740012e-20,-3.7176042486433025e-21,-0.06669302484619338,0.013926114670278692,-1.2798672397902809e-20,-2.5616613627063476e-20,-0.011511042448643054,0.07973839535961215,2.1416474361713237e-18,-3.717593050902103e-21,-0.06669302484619338,0.013926068435034297,1.2483945452403055e-21,-2.5616516275257872e-20,-0.011511042448643054
79.7265625,0.07973866137837948,-8.350876924088245e-20,-3.717621032611222e-21,-0.06669302591954203,0.013926114894403721,-1.2798673831969645e-20,-2.5616654803681797e-20,-0.011511042633900235,0.07973839664291124,2.1416474706387117e-18,-3.717593110732549e-21,-0.06669302591954203,0.013926068659158582,1.2483945653318006e-21,-2.5616516687526664e-20,-0.011511042633900235
79.765625,0.07973866265360821,-8.350876824456792e-20,-3.7176883688768866e-21,-0.06669302698613708,0.013926115117118542,-1.2798674693615875e-20,-2.5616590609384994e-20,-0.011511042817991765,0.07973839791813572,2.1416475048892283e-18,-3.717593170186538e-21,-0.06669302698613708,0.013926068881872663,1.2483945852968785e-21,-2.5616517097201433e-20,-0.011511042817991765
79.8046875,0.07973866392081311,-8.350875507121886e-20,-3.717555388351698e-21,-0.06669302804602105,0.013926115338432025,-1.2798677049223059e-20,-2.5616607822220818e-20,-0.01151104300092498,0.07973839918533641,2.1416475389242384e-18,-3.717593229266438e-21,-0.06669302804602105,0.013926069103185413,1.2483946051363352e-21,-2.56165175042985e-20,-0.01151104300092498
79.84375,0.07973866518004466,-8.350874176283708e-20,-3.717587121162047e-21,-0.06669302909923616,0.01392611555835299,-1.2798676893098127e-20,-2.5616645225832518e-20,-0.011511043182707164,0.0797384004445638,2.1416475727450986e-18,-3.7175932879746044e-21,-0.06669302909923616,0.013926069323105647,1.2483946248509606e-21,-2.5616517908834092e-20,-0.011511043182707164
79.8828125,0.07973866643135305,-8.350873936134961e-20,-3.717684892605517e-21,-0.06669303014582437,0.013926115776890197,-1.2798675791917356e-20,-2.5616519085210702e-20,-0.011511043363345564,0.07973840169586802,2.141647606353155e-18,-3.717593346313375e-21,-0.06669303014582437,0.01392606954164213,1.2483946444415399e-21,-2.5616518310824313e-20,-0.011511043363345564
79.921875,0.07973866767478813,-8.350873595225138e-20,-3.717758919697728e-21,-0.06669303118582738,0.013926115994052355,-1.2798674136842629e-20,-2.5616539936011425e-20,-0.011511043542847377,0.07973840293929897,2.1416476397497475e-18,-3.7175934042850745e-21,-0.06669303118582738,0.013926069758803566,1.2483946639088544e-21,-2.561651871028519e-20,-0.011511043542847377
79.9609375,0.07973866891039944,-8.350871715067965e-20,-3.717497854289129e-21,-0.06669303221928663,0.013926116209848115,-1.279867122069213e-20,-2.5616587448628864e-20,-0.011511043721219753,0.07973840417490619,2.141647672936207e-18,-3.717593461892012e-21,-0.06669303221928663,0.013926069974598611,1.2483946832536795e-21,-2.561651910723263e-20,-0.011511043721219753
80.0,0.0797386701382362,-8.350872395033435e-20,-3.717687643801933e-21,-0.06669303324624329,0.013926116424286076,-1.2798670836342974e-20,-2.5616605885140287e-20,-0.011511043898469797,0.07973840540273887,2.1416477059138547e-18,-3.7175935191364826e-21,-0.06669303324624329,0.013926070189035857,1.2483947024767855e-21,-2.5616519501682454e-20,-0.011511043898469797
80.0390625,0.07973867135834732,-8.350875265992467e-20,-3.7175240509656836e-21,-0.06669303426673825,0.013926116637374777,-1.2798670535105838e-20,-2.5616603771815192e-20,-0.011511044074604572,0.07973840662284594,2.141647738684005e-18,-3.7175935760207674e-21,-0.06669303426673825,0.013926070402123852,1.2483947215789383e-21,-2.5616519893650373e-20,-0.011511044074604572
80.078125,0.07973867257078145,-8.350874965323722e-20,-3.71762069326065e-21,-0.06669303528081222,0.01392611684912271,-1.279866970733521e-20,-2.5616608847175065e-20,-0.011511044249631097,0.07973840783527604,2.1416477712479635e-18,-3.7175936325471326e-21,-0.06669303528081222,0.013926070613871083,1.2483947405608993e-21,-2.5616520283152e-20,-0.011511044249631097
80.1171875,0.07973867377558684,-8.350876031722698e-20,-3.717655773530082e-21,-0.06669303628850555,0.013926117059538312,-1.2798669870283682e-20,-2.561660190216611e-20,-0.011511044423556343,0.07973840904007744,2.141647803607027e-18,-3.717593688717831e-21,-0.06669303628850555,0.013926070824285985,1.2483947594234247e-21,-2.5616520670202865e-20,-0.011511044423556343
80.15625,0.07973867497281152,-8.350879704964262e-20,-3.717718732365205e-21,-0.06669303728985843,0.013926117268629966,-1.2798667560228807e-20,-2.5616570404147854e-20,-0.01151104459638724,0.07973841023729815,2.141647835762486e-18,-3.717593744535099e-21,-0.06669303728985843,0.013926071033376945,1.2483947781672657e-21,-2.5616521054818378e-20,-0.01151104459638724
80.1953125,0.0797386761625032,-8.350879300731718e-20,-3.7177400989520656e-21,-0.0666930382849107,0.013926117476406,-1.2798662597903998e-20,-2.5616656823052487e-20,-0.011511044768130675,0.07973841142698587,2.14164786771562e-18,-3.7175938000011605e-21,-0.0666930382849107,0.013926071241152289,1.2483947967931693e-21,-2.5616521437013867e-20,-0.011511044768130675
80.234375,0.07973867734470926,-8.350875732888293e-20,-3.717671727428529e-21,-0.06669303927370206,0.013926117682874694,-1.2798657330202248e-20,-2.5616658262584118e-20,-0.011511044938793489,0.07973841260918799,2.141647899467703e-18,-3.717593855118227e-21,-0.06669303927370206,0.013926071447620297,1.2483948153018772e-21,-2.5616521816804553e-20,-0.011511044938793489
80.2734375,0.07973867851947679,-8.350872073154165e-20,-3.717669805477044e-21,-0.06669304025627187,0.013926117888044275,-1.2798658185709331e-20,-2.56165958325979e-20,-0.01151104510838248,0.07973841378395163,2.1416479310199998e-18,-3.717593909888493e-21,-0.06669304025627187,0.013926071652789198,1.2483948336941273e-21,-2.5616522194205575e-20,-0.01151104510838248
80.3125,0.07973867968685261,-8.350868435227376e-20,-3.7175854803822516e-21,-0.06669304123265929,0.013926118091922915,-1.2798660803635342e-20,-2.5616623403255717e-20,-0.011511045276904408,0.07973841495132358,2.141647962373768e-18,-3.717593964314142e-21,-0.06669304123265929,0.013926071856667159,1.2483948519706524e-21,-2.5616522569231964e-20,-0.011511045276904408
80.3515625,0.07973868084688322,-8.350867708565377e-20,-3.717636413105427e-21,-0.06669304220290323,0.013926118294518739,-1.2798659278699368e-20,-2.5616600962234485e-20,-0.011511045444365983,0.07973841611135034,2.1416479935302558e-18,-3.717594018397339e-21,-0.06669304220290323,0.013926072059262308,1.24839487013218e-21,-2.5616522941898662e-20,-0.011511045444365983
